Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,181.77467377928443
Febrero,2000,184.54929338027756
Marzo,2018,154.73218195803167
Abril,2008,147.0561066790571
Mayo,2004,169.6174895932255
Junio,2011,321.26227766164953
Julio,2012,141.29305049681616
Agosto,2018,241.44677078697882
Septiembre,2015,162.68767642568525
Octubre,2008,167.2282370015703
Noviembre,2001,162.70126077045816
Diciembre,2018,129.76226984653462
