Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,119.95225903403578
Febrero,2000,200.76857382778337
Marzo,2013,79.26260392487974
Abril,2001,163.98577190990954
Mayo,2011,44.05515104199886
Junio,2012,51.681309138659735
Julio,2010,34.50856485272323
Agosto,2001,100.67900035027405
Septiembre,2000,88.92667366698073
Octubre,2018,134.77251632990584
Noviembre,2011,236.23273905197817
Diciembre,2011,110.86817434833738
