Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,347.2775067099318
Febrero,2007,380.2746429665452
Marzo,2006,316.44253684732973
Abril,2000,160.3039876215449
Mayo,2016,151.99089768927664
Junio,2013,143.3938772186927
Julio,2011,181.8895326381739
Agosto,2013,156.2172041772365
Septiembre,2000,113.9348959990563
Octubre,2010,334.1716564956555
Noviembre,2010,398.7802293155083
Diciembre,2012,302.95495281322934
