Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,170.02396889850564
Febrero,2008,151.09591328205974
Marzo,2007,159.02834809221807
Abril,2007,538.7581649806649
Mayo,2007,509.97534458376845
Junio,2011,356.2296226920682
Julio,2015,409.368144980774
Agosto,2011,363.48694657901154
Septiembre,2007,474.9393583220212
Octubre,2007,479.3485249099379
Noviembre,2006,445.77707571864187
Diciembre,2003,178.67301174212068
