Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2007,80.53348385117276
Febrero,2008,186.27158688704625
Marzo,2014,126.13015764148822
Abril,2016,64.62634683998742
Mayo,2017,96.07638743324097
Junio,2016,62.52849546485217
Julio,2001,62.98258136624408
Agosto,2002,112.40726024978434
Septiembre,2018,63.14896757084122
Octubre,2010,66.67836639761468
Noviembre,2000,72.53666949242039
Diciembre,2011,48.382159246289675
