Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,110.89642314640571
Febrero,2007,178.8314150254367
Marzo,2013,217.77210127846524
Abril,2003,295.71999002434717
Mayo,2003,242.21107678817805
Junio,2011,138.8476683275596
Julio,2010,256.55552099601243
Agosto,2011,227.85258392214908
Septiembre,2005,158.43737684319447
Octubre,2002,220.55619532018966
Noviembre,2003,277.7706340078029
Diciembre,2006,86.63088820512458
