Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,99.88412246725018
Febrero,2007,132.70404697421003
Marzo,2013,256.49093667269807
Abril,2012,235.49593631733455
Mayo,2003,173.22818621690865
Junio,2011,220.93302227900057
Julio,2011,175.0430006693594
Agosto,2006,241.0419258593367
Septiembre,2000,274.9262891164983
Octubre,2005,100.90318804251368
Noviembre,2005,357.43316071812967
Diciembre,2006,178.74447697607485
