Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2015,8.83246851112417
Febrero,2013,16.468313731006496
Marzo,2000,52.58139054436414
Abril,2016,58.70852728923274
Mayo,2014,132.0687321056729
Junio,2000,252.87288443842797
Julio,2000,64.50325899559364
Agosto,2004,149.75535605335344
Septiembre,2013,154.6704025616131
Octubre,2012,203.62642075813548
Noviembre,2006,88.39594742960803
Diciembre,2016,35.53196627617138
