Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2015,99.80735467742237
Febrero,2001,122.12086053801008
Marzo,2005,260.2525687059246
Abril,2013,242.47555674852507
Mayo,2016,214.60544154021775
Junio,2012,132.3640913646008
Julio,2012,82.62194182510777
Agosto,2003,103.61986586748215
Septiembre,2014,127.71654164473907
Octubre,2001,139.43301257872724
Noviembre,2002,225.20922573058505
Diciembre,2011,129.56858367556137
