Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,135.96677200215828
Febrero,2018,266.43990045693124
Marzo,2011,117.3221718176066
Abril,2009,172.87041534050863
Mayo,2016,171.43516192747055
Junio,2013,110.03761272531183
Julio,2003,159.37574509629746
Agosto,2013,185.9793771559436
Septiembre,2004,184.54465531919922
Octubre,2008,146.51594068768267
Noviembre,2011,178.09198957280466
Diciembre,2017,135.33515952365775
