Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2011,126.13137628414798
Febrero,2016,104.66399689051644
Marzo,2016,145.07425039424115
Abril,2001,228.61559001957846
Mayo,2017,111.3263710397895
Junio,2006,202.81304021245728
Julio,2011,199.28885254825462
Agosto,2005,225.42565606438652
Septiembre,2004,153.3959603987885
Octubre,2018,145.678666212571
Noviembre,2001,147.0885515599362
Diciembre,2017,121.70172645538855
