Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2003,236.13995876386528
Febrero,2017,225.46273417130385
Marzo,2004,342.91190542528176
Abril,2001,218.79234227007564
Mayo,2008,185.20914975386066
Junio,2008,120.31523843098324
Julio,2016,88.06278247700348
Agosto,2014,134.24046142116384
Septiembre,2005,199.6243167205038
Octubre,2000,166.4829298533048
Noviembre,2017,216.80266579362873
Diciembre,2011,154.2430988756901
