CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-01-01 00:00,25,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-02-01 00:00,63,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-03-01 00:00,22,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-04-01 00:00,61,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-05-01 00:00,184,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-06-01 00:00,187,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-07-01 00:00,163,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-08-01 00:00,88,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-09-01 00:00,188,50,,900
25021630,NUEVA GRANADA [25021630],9.801750,-74.38855556,110,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Nueva Granada,15/06/1982 00:00,,PRECIPITACION,PTPM_TT_M,Precipitación total mensual,Mensual,2000-10-01 00:00,141,50,,900
