Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS,Incrementos_Anuales
2000-01-01,January,2000,37.0,37.0,128.23740747611143,124.0079634335693,-87.0079634335693,
2000-02-01,February,2000,220.2,220.2,128.2415812232939,112.61448926907762,107.58551073092237,
2000-03-01,March,2000,172.4,172.4,128.24575497047636,131.1640067176874,41.23599328231259,
2000-04-01,April,2000,137.7,137.7,128.24992871765883,124.93605340288428,12.763946597115703,
2000-05-01,May,2000,124.5,124.5,128.2541024648413,109.26538838080982,15.234611619190176,
2000-06-01,June,2000,73.5,73.5,128.25827621202376,113.5252450538422,-40.0252450538422,
2000-07-01,July,2000,36.9,36.9,128.26244995920624,116.18153935935884,-79.28153935935885,
2000-08-01,August,2000,43.4,43.4,128.2666237063887,114.09556846259198,-70.69556846259198,
2000-09-01,September,2000,140.7,140.7,128.2707974535712,120.1527649187238,20.5472350812762,
2000-10-01,October,2000,240.4,240.4,128.27497120075364,127.73020527903708,112.66979472096294,
2000-11-01,November,2000,28.7,28.7,128.27914494793612,157.97593681884354,-129.27593681884355,
2000-12-01,December,2000,175.2,175.2,128.2833186951186,141.39544821294908,33.80455178705091,
2001-01-01,January,2001,71.8,71.8,128.28749244230104,93.62234120433403,-21.82234120433405,34.8
2001-02-01,February,2001,53.3,53.3,128.29166618948352,151.30948833738475,-98.00948833738477,-166.89999999999998
2001-03-01,March,2001,275.0,275.0,128.295839936666,119.05876902670202,155.941230973298,102.6
2001-04-01,April,2001,72.0,72.0,128.30001368384845,81.78445852383055,-9.784458523830551,-65.69999999999999
2001-05-01,May,2001,141.3,141.3,128.30418743103093,111.13874695274733,30.1612530472527,16.80000000000001
2001-06-01,June,2001,28.5,28.5,128.3083611782134,114.7494720084672,-86.24947200846721,-45.0
2001-07-01,July,2001,19.7,19.7,128.31253492539588,92.68409093886646,-72.98409093886646,-17.2
2001-08-01,August,2001,12.7,12.7,128.31670867257833,102.31547951534657,-89.61547951534656,-30.7
2001-09-01,September,2001,72.0,72.0,128.3208824197608,126.16365505881606,-54.16365505881606,-68.69999999999999
2001-10-01,October,2001,80.3,80.3,128.32505616694328,220.56749624264836,-140.26749624264835,-160.10000000000002
2001-11-01,November,2001,277.1,277.1,128.32922991412573,208.71855699453045,68.38144300546958,248.40000000000003
