Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS,Incrementos_Anuales
2000-01-01,January,2000,39.0,39.0,94.11427506448806,108.20689799861346,-69.20689799861346,
2000-02-01,February,2000,139.0,139.0,94.24174614842174,101.08286721427874,37.91713278572127,
2000-03-01,March,2000,57.0,57.0,94.3692172323554,103.9579894327234,-46.95798943272341,
2000-04-01,April,2000,57.0,57.0,94.4966883162891,119.51768397261657,-62.51768397261657,
2000-05-01,May,2000,59.0,59.0,94.62415940022278,114.10784191211172,-55.10784191211173,
2000-06-01,June,2000,77.0,77.0,94.75163048415644,148.01435841129938,-71.01435841129938,
2000-07-01,July,2000,60.0,60.0,94.87910156809014,73.38730829038786,-13.387308290387864,
2000-08-01,August,2000,43.0,43.0,95.00657265202382,95.91753175343902,-52.91753175343902,
2000-09-01,September,2000,91.0,91.0,95.13404373595748,125.22855566813584,-34.228555668135826,
2000-10-01,October,2000,99.68765238943551,,95.26151481989118,99.68765238943551,,
2000-11-01,November,2000,54.0,54.0,95.38898590382486,125.29226388431402,-71.29226388431402,
2000-12-01,December,2000,25.0,25.0,95.51645698775852,103.01198022959964,-78.01198022959964,
2001-01-01,January,2001,12.0,12.0,95.64392807169222,80.79385573301715,-68.79385573301715,-27.0
2001-02-01,February,2001,42.0,42.0,95.7713991556259,78.59004186255531,-36.59004186255531,-97.0
2001-03-01,March,2001,47.0,47.0,95.89887023955956,122.45540202883942,-75.45540202883942,-10.0
2001-04-01,April,2001,38.0,38.0,96.02634132349326,120.22471873343676,-82.22471873343676,-19.0
2001-05-01,May,2001,142.0,142.0,96.15381240742694,210.3996480781217,-68.39964807812169,83.0
2001-06-01,June,2001,59.0,59.0,96.2812834913606,73.69204009248185,-14.692040092481848,-18.0
2001-07-01,July,2001,63.0,63.0,96.4087545752943,100.9666231478709,-37.966623147870905,3.0
2001-08-01,August,2001,59.0,59.0,96.53622565922798,125.71999546099156,-66.71999546099156,16.0
2001-09-01,September,2001,127.0,127.0,96.66369674316164,87.46071706560696,39.53928293439304,36.0
2001-10-01,October,2001,145.0,145.0,96.79116782709534,151.40693225106054,-6.406932251060539,45.31234761056449
2001-11-01,November,2001,118.0,118.0,96.91863891102902,127.65952915787184,-9.65952915787183,64.0
2001-12-01,December,2001,22.0,22.0,97.04610999496268,89.55088868243553,-67.55088868243553,-3.0
2002-01-01,January,2002,8.0,8.0,97.17358107889638,49.75070949423627,-41.75070949423627,-4.0
2002-02-01,February,2002,8.0,8.0,97.30105216283005,72.81402355416236,-64.81402355416236,-34.0
2002-03-01,March,2002,60.0,60.0,97.42852324676372,104.2907976978345,-44.290797697834506,13.0
2002-04-01,April,2002,141.0,141.0,97.55599433069742,127.26109428642584,13.73890571357417,103.0
2002-05-01,May,2002,131.0,131.0,97.68346541463109,154.26662008942426,-23.266620089424265,-11.0
2002-06-01,June,2002,183.0,183.0,97.81093649856476,99.445140059621,83.554859940379,124.0
2002-07-01,July,2002,57.0,57.0,97.93840758249846,94.32687884952874,-37.32687884952874,-6.0
2002-08-01,August,2002,65.0,65.0,98.06587866643213,95.84542915529948,-30.845429155299485,6.0
2002-09-01,September,2002,130.0,130.0,98.1933497503658,106.10130821419231,23.898691785807685,3.0
2002-10-01,October,2002,124.0,124.0,98.3208208342995,147.81442236324756,-23.81442236324756,-21.0
2002-11-01,November,2002,24.0,24.0,98.44829191823317,150.05563116779896,-126.05563116779896,-94.0
2002-12-01,December,2002,43.0,43.0,98.57576300216684,39.793435758746526,3.2065642412534743,21.0
2003-01-01,January,2003,11.0,11.0,98.70323408610054,50.81762909046769,-39.81762909046769,3.0
2003-02-01,February,2003,35.0,35.0,98.8307051700342,82.8800579286566,-47.8800579286566,27.0
2003-03-01,March,2003,44.0,44.0,98.95817625396788,66.11194123163432,-22.11194123163432,-16.0
2003-04-01,April,2003,84.0,84.0,99.08564733790158,115.79413033905536,-31.79413033905537,-57.0
2003-05-01,May,2003,62.0,62.0,99.21311842183523,84.88561360881164,-22.88561360881164,-69.0
2003-06-01,June,2003,100.0,100.0,99.34058950576892,114.42147101606564,-14.421471016065638,-83.0
2003-07-01,July,2003,116.0,116.0,99.46806058970262,81.9647052601212,34.03529473987879,59.0
2003-08-01,August,2003,36.0,36.0,99.59553167363627,82.09886957909691,-46.09886957909691,-29.0
2003-09-01,September,2003,232.0,232.0,99.72300275756996,133.53505790158073,98.46494209841929,102.0
2003-10-01,October,2003,127.0,127.0,99.85047384150366,156.37660460920875,-29.376604609208755,3.0
2003-11-01,November,2003,56.0,56.0,99.97794492543731,103.9560165870618,-47.95601658706181,32.0
2003-12-01,December,2003,54.0,54.0,100.105416009371,74.85913587096465,-20.85913587096465,11.0
2004-01-01,January,2004,36.0,36.0,100.2328870933047,43.879549069871445,-7.879549069871443,25.0
2004-02-01,February,2004,19.0,19.0,100.36035817723835,63.11008068836979,-44.11008068836979,-16.0
2004-03-01,March,2004,30.0,30.0,100.48782926117204,86.00907531725292,-56.00907531725292,-14.0
2004-04-01,April,2004,155.0,155.0,100.61530034510574,122.11090008822627,32.88909991177371,71.0
2004-05-01,May,2004,122.0,122.0,100.7427714290394,105.52687154378869,16.473128456211327,60.0
2004-06-01,June,2004,54.0,54.0,100.87024251297308,106.15116536128636,-52.15116536128636,-46.0
2004-07-01,July,2004,49.0,49.0,100.99771359690678,111.07581160478998,-62.075811604789976,-67.0
2004-08-01,August,2004,69.0,69.0,101.12518468084043,132.6371508938758,-63.6371508938758,33.0
2004-09-01,September,2004,272.0,272.0,101.25265576477412,105.22724013195686,166.77275986804312,40.0
2004-10-01,October,2004,171.0,171.0,101.38012684870782,198.69863220518985,-27.698632205189824,44.0
2004-11-01,November,2004,180.0,180.0,101.50759793264147,93.506454496776,86.493545503224,124.0
2004-12-01,December,2004,50.0,50.0,101.63506901657516,69.71091841029696,-19.710918410296955,-4.0
2005-01-01,January,2005,91.0,91.0,101.76254010050886,71.23078534229266,19.769214657707337,55.0
2005-02-01,February,2005,37.0,37.0,101.89001118444251,71.12457638012064,-34.124576380120644,18.0
2005-03-01,March,2005,1.0,1.0,102.0174822683762,116.45816810748056,-115.45816810748056,-29.0
2005-04-01,April,2005,123.0,123.0,102.1449533523099,121.40657950035234,1.5934204996476635,-32.0
2005-05-01,May,2005,243.0,243.0,102.27242443624355,116.4570165851152,126.5429834148848,121.0
2005-06-01,June,2005,181.0,181.0,102.39989552017724,127.89702627959176,53.10297372040823,127.0
2005-07-01,July,2005,114.0,114.0,102.52736660411094,90.41449122240591,23.58550877759409,65.0
2005-08-01,August,2005,128.10905030564717,,102.6548376880446,128.10905030564717,,59.10905030564717
2005-09-01,September,2005,150.0,150.0,102.7823087719783,166.90682041593,-16.906820415929985,-122.0
2005-10-01,October,2005,200.0,200.0,102.90977985591198,152.84542795563505,47.15457204436496,29.0
2005-11-01,November,2005,162.0,162.0,103.03725093984563,149.4105832244125,12.589416775587496,-18.0
2005-12-01,December,2005,12.0,12.0,103.16472202377932,45.56167644452937,-33.56167644452937,-38.0
2006-01-01,January,2006,42.0,42.0,103.29219310771302,76.2966551993391,-34.2966551993391,-49.0
2006-02-01,February,2006,54.0,54.0,103.41966419164667,64.20410166647031,-10.204101666470308,17.0
2006-03-01,March,2006,168.0,168.0,103.54713527558036,109.5574999032157,58.4425000967843,167.0
2006-04-01,April,2006,189.0,189.0,103.67460635951406,108.92268348524618,80.07731651475382,66.0
2006-05-01,May,2006,261.9,261.9,103.80207744344771,138.89407111395445,123.00592888604552,18.899999999999977
