Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS,Incrementos_Anuales
2000-01-01,January,2000,37.0,37.0,253.04440525587827,272.6412798820955,-235.6412798820955,
2000-02-01,February,2000,137.0,137.0,253.13788652291416,272.64127915953645,-135.64127915953645,
2000-03-01,March,2000,204.0,204.0,253.23136778995004,272.641279183688,-68.64127918368797,
2000-04-01,April,2000,332.0,332.0,253.32484905698595,272.64127897232265,59.35872102767735,
2000-05-01,May,2000,376.0,376.0,253.4183303240218,272.64128022952536,103.35871977047464,
2000-06-01,June,2000,323.0,323.0,253.5118115910577,272.6412801729877,50.35871982701229,
2000-07-01,July,2000,152.0,152.0,253.6052928580936,272.6412800602204,-120.64128006022042,
2000-08-01,August,2000,197.0,197.0,253.6987741251295,272.641279504622,-75.64127950462199,
2000-09-01,September,2000,328.0,328.0,253.79225539216537,272.6412789830345,55.35872101696549,
2000-10-01,October,2000,221.7,221.7,253.88573665920129,272.6412795434686,-50.94127954346863,
2000-11-01,November,2000,109.0,109.0,253.97921792623717,272.64128080917504,-163.64128080917504,
2000-12-01,December,2000,163.0,163.0,254.07269919327305,272.6412795229344,-109.64127952293438,
2001-01-01,January,2001,147.0,147.0,254.1661804603089,175.4231082837907,-28.423108283790697,110.0
2001-02-01,February,2001,0.0,0.0,254.2596617273448,212.9946921022443,-212.9946921022443,-137.0
2001-03-01,March,2001,358.0,358.0,254.35314299438068,154.16034610263176,203.83965389736824,154.0
2001-04-01,April,2001,148.0,148.0,254.44662426141656,383.8711454314576,-235.8711454314576,-184.0
2001-05-01,May,2001,447.0,447.0,254.54010552845244,297.19048921035846,149.80951078964154,71.0
2001-06-01,June,2001,168.0,168.0,254.63358679548836,334.8773271901883,-166.87732719018828,-155.0
2001-07-01,July,2001,168.0,168.0,254.7270680625242,233.4012015358204,-65.4012015358204,16.0
2001-08-01,August,2001,159.0,159.0,254.8205493295601,176.19881358679964,-17.198813586799645,-38.0
2001-09-01,September,2001,274.0,274.0,254.914030596596,269.4811783581459,4.518821641854117,-54.0
2001-10-01,October,2001,539.0,539.0,255.0075118636319,420.4192271471735,118.5807728528265,317.3
2001-11-01,November,2001,265.0,265.0,255.10099313066775,258.7212713325529,6.278728667447126,156.0
2001-12-01,December,2001,180.0,180.0,255.1944743977037,256.7785091483083,-76.77850914830827,17.0
2002-01-01,January,2002,4.0,4.0,255.28795566473957,149.10533363184194,-145.10533363184194,-143.0
2002-02-01,February,2002,59.0,59.0,255.38143693177545,170.055907155458,-111.055907155458,59.0
2002-03-01,March,2002,138.0,138.0,255.4749181988113,240.8272794630992,-102.82727946309916,-220.0
2002-04-01,April,2002,254.0,254.0,255.5683994658472,412.6948966954941,-158.69489669549404,106.0
2002-05-01,May,2002,255.0,255.0,255.66188073288308,322.80610937662,-67.80610937661999,-192.0
2002-06-01,June,2002,163.0,163.0,255.75536199991896,293.6821815408948,-130.68218154089476,-5.0
2002-07-01,July,2002,284.0,284.0,255.84884326695484,256.72789037057623,27.272109629423767,116.0
2002-08-01,August,2002,180.0,180.0,255.94232453399076,191.8872614949344,-11.88726149493442,21.0
2002-09-01,September,2002,275.0,275.0,256.03580580102664,275.4677683677317,-0.4677683677317077,1.0
2002-10-01,October,2002,525.0,525.0,256.1292870680625,481.0445409628653,43.95545903713469,-14.0
2002-11-01,November,2002,366.0,366.0,256.2227683350984,283.7615638713141,82.23843612868592,101.0
2002-12-01,December,2002,70.0,70.0,256.3162496021343,184.36104933732992,-114.36104933732992,-110.0
2003-01-01,January,2003,16.0,16.0,256.4097308691702,110.87723143051473,-94.87723143051473,12.0
2003-02-01,February,2003,83.0,83.0,256.50321213620606,158.78228477543706,-75.78228477543706,24.0
2003-03-01,March,2003,218.0,218.0,256.59669340324194,244.7948597278724,-26.794859727872392,80.0
2003-04-01,April,2003,232.0,232.0,256.6901746702778,372.1031581046607,-140.10315810466068,-22.0
2003-05-01,May,2003,250.0,250.0,256.7836559373137,353.90726804450907,-103.90726804450908,-5.0
2003-06-01,June,2003,250.0,250.0,256.8771372043496,341.18841137183665,-91.18841137183664,87.0
2003-07-01,July,2003,398.0,398.0,256.9706184713855,205.8605880014344,192.1394119985656,114.0
2003-08-01,August,2003,183.0,183.0,257.06409973842136,186.88631879491788,-3.886318794917884,3.0
2003-09-01,September,2003,156.0,156.0,257.15758100545725,288.24874207770847,-132.24874207770847,-119.0
2003-10-01,October,2003,650.0,650.0,257.2510622724932,451.5815920845152,198.4184079154848,125.0
2003-11-01,November,2003,342.0,342.0,257.344543539529,322.3882828642494,19.61171713575061,-24.0
2003-12-01,December,2003,162.0,162.0,257.4380248065649,209.30549671425047,-47.30549671425052,92.0
2004-01-01,January,2004,3.0,3.0,257.5315060736008,90.46978811009215,-87.46978811009217,-13.0
2004-02-01,February,2004,33.0,33.0,257.62498734063666,149.24061079136703,-116.24061079136705,-50.0
2004-03-01,March,2004,46.0,46.0,257.71846860767255,261.494444577254,-215.494444577254,-172.0
2004-04-01,April,2004,213.0,213.0,257.81194987470843,390.01277175494346,-177.01277175494346,-19.0
2004-05-01,May,2004,215.0,215.0,257.9054311417443,394.277201063141,-179.27720106314098,-35.0
2004-06-01,June,2004,203.0,203.0,257.9989124087802,309.62365761601416,-106.62365761601416,-47.0
2004-07-01,July,2004,270.0,270.0,258.0923936758161,211.4581888937082,58.54181110629179,-128.0
2004-08-01,August,2004,324.0,324.0,258.185874942852,200.67605121049976,123.32394878950024,141.0
2004-09-01,September,2004,486.0,486.0,258.2793562098879,305.0508466178045,180.9491533821955,330.0
2004-10-01,October,2004,356.0,356.0,258.3728374769238,483.185959412495,-127.18595941249498,-294.0
2004-11-01,November,2004,324.0,324.0,258.4663187439597,272.6111799200524,51.38882007994761,-18.0
2004-12-01,December,2004,82.0,82.0,258.5598000109956,206.57049160671036,-124.57049160671032,-80.0
2005-01-01,January,2005,93.0,93.0,258.65328127803144,81.91946825601346,11.08053174398654,90.0
2005-02-01,February,2005,180.0,180.0,258.7467625450673,147.07172217527915,32.92827782472085,147.0
2005-03-01,March,2005,394.0,394.0,258.8402438121032,271.65737115752466,122.34262884247534,348.0
2005-04-01,April,2005,444.0,444.0,258.9337250791391,385.0291669684484,58.97083303155159,231.0
2005-05-01,May,2005,369.0,369.0,259.027206346175,388.2446688078655,-19.24466880786548,154.0
2005-06-01,June,2005,195.0,195.0,259.12068761321086,321.39313216315867,-126.39313216315868,-8.0
2005-07-01,July,2005,329.0,329.0,259.21416888024675,222.67043978527184,106.32956021472816,59.0
2005-08-01,August,2005,316.0,316.0,259.30765014728263,227.16111101343284,88.83888898656716,-8.0
2005-09-01,September,2005,289.0,289.0,259.4011314143185,340.1427432884276,-51.1427432884276,-197.0
2005-10-01,October,2005,382.0,382.0,259.4946126813544,493.1832386449624,-111.18323864496244,26.0
2005-11-01,November,2005,207.0,207.0,259.5880939483903,301.41848654364594,-94.41848654364594,-117.0
2005-12-01,December,2005,198.0,198.0,259.68157521542616,204.45211597169333,-6.452115971693331,116.0
2006-01-01,January,2006,138.0,138.0,259.77505648246205,84.4369762893387,53.5630237106613,45.0
2006-02-01,February,2006,86.0,86.0,259.86853774949793,133.9976580499338,-47.99765804993379,-94.0
2006-03-01,March,2006,342.0,342.0,259.9620190165338,252.46187029988369,89.53812970011634,-52.0
2006-04-01,April,2006,508.0,508.0,260.0555002835697,367.26174678734367,140.73825321265633,64.0
2006-05-01,May,2006,210.0,210.0,260.1489815506056,397.6783035762069,-187.67830357620693,-159.0
2006-06-01,June,2006,376.0,376.0,260.24246281764147,324.9697168328177,51.03028316718229,181.0
2006-07-01,July,2006,198.0,198.0,260.3359440846773,219.18099430411496,-21.18099430411496,-131.0
2006-08-01,August,2006,388.0,388.0,260.42942535171323,235.9229574000001,152.07704259999988,72.0
2006-09-01,September,2006,139.0,139.0,260.5229066187491,335.89996514594594,-196.89996514594597,-150.0
2006-10-01,October,2006,345.0,345.0,260.616387885785,491.61769028184136,-146.61769028184136,-37.0
2006-11-01,November,2006,361.8,361.8,260.7098691528209,277.73264269882947,84.06735730117055,154.8
2006-12-01,December,2006,242.3,242.3,260.8033504198568,190.660648215088,51.63935178491201,44.30000000000001
2007-01-01,January,2007,4.1,4.1,260.8968316868927,74.93424550372572,-70.83424550372573,-133.9
