Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,199.51175034647906
Febrero,2015,180.584849862883
Marzo,2016,130.84017225787574
Abril,2001,69.91439209649343
Mayo,2005,81.4486200882846
Junio,2012,71.39465319962349
Julio,2002,38.06817465506622
Agosto,2005,100.19566048962591
Septiembre,2011,103.7477811007702
Octubre,2014,182.77899405201535
Noviembre,2017,146.2239386086362
Diciembre,2012,156.478477542651
