Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2016,62.18407210475534
Febrero,2000,108.44591181540079
Marzo,2010,230.32914634619226
Abril,2007,213.42922324117976
Mayo,2008,530.6402384160692
Junio,2009,440.5053915674586
Julio,2012,449.6215145814959
Agosto,2010,403.0142044517774
Septiembre,2001,612.0863410409424
Octubre,2009,521.1822367636478
Noviembre,2011,437.31994733070815
Diciembre,2012,176.84580769077394
