Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,290.9514189115885
Febrero,2007,141.36719209208343
Marzo,2012,187.36349791687917
Abril,2001,218.53092344105443
Mayo,2016,226.82783159540725
Junio,2013,275.325808080605
Julio,2011,239.52820310630096
Agosto,2018,357.79456061441624
Septiembre,2004,226.33714675236143
Octubre,2006,280.5436231382143
Noviembre,2014,420.1799632300426
Diciembre,2001,224.91862429677877
