Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,119.67518539780919
Febrero,2014,127.82136036933211
Marzo,2000,111.74443221735451
Abril,2004,201.39513400278568
Mayo,2016,177.60660231611453
Junio,2011,285.162620855773
Julio,2012,251.78698759244708
Agosto,2005,293.3702004294233
Septiembre,2000,260.54207262026443
Octubre,2018,413.7052509112966
Noviembre,2018,351.63356061014485
Diciembre,2011,241.28091529031747
