Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190580,2000-01,Enero,2000,55.0,55.0,,1.0
23190580,2000-02,Febrero,2000,32.0,32.0,,1.0
23190580,2000-03,Marzo,2000,25.0,64.43552112362408,23190480,2.5774208449449634
23190580,2000-04,Abril,2000,237.0,237.0,23190480,1.0
23190580,2000-05,Mayo,2000,247.0,247.0,23190480,1.0
23190580,2000-06,Junio,2000,332.0,332.0,23190480,1.0
23190580,2000-07,Julio,2000,167.0,167.0,23190480,1.0
23190580,2000-08,Agosto,2000,146.01247405371663,146.01247405371663,,1.0
23190580,2000-09,Septiembre,2000,369.0,369.0,,1.0
23190580,2000-10,Octubre,2000,113.0,inf,23190480,inf
23190580,2000-11,Noviembre,2000,173.0,173.0,,1.0
23190580,2000-12,Diciembre,2000,166.0,166.0,,1.0
23190580,2001-01,Enero,2001,9.0,9.0,,1.0
23190580,2001-02,Febrero,2001,28.0,28.0,,1.0
23190580,2001-03,Marzo,2001,68.0,175.2646174562575,23190480,2.5774208449449634
23190580,2001-04,Abril,2001,151.0,151.0,23190480,1.0
23190580,2001-05,Mayo,2001,74.0,74.0,23190480,1.0
23190580,2001-06,Junio,2001,240.1358159057032,240.1358159057032,23190480,1.0
23190580,2001-07,Julio,2001,201.0,201.0,23190480,1.0
23190580,2001-08,Agosto,2001,69.0,69.0,,1.0
23190580,2001-09,Septiembre,2001,218.0,218.0,,1.0
23190580,2001-10,Octubre,2001,129.0,129.0,23190480,1.0
23190580,2001-11,Noviembre,2001,118.1585200857751,118.1585200857751,,1.0
23190580,2001-12,Diciembre,2001,28.0,28.0,,1.0
23190580,2002-01,Enero,2002,0.0,0.0,,1.0
23190580,2002-02,Febrero,2002,6.0,6.0,,1.0
23190580,2002-03,Marzo,2002,32.5,83.7661774607113,23190480,2.5774208449449634
23190580,2002-04,Abril,2002,113.0,113.0,23190480,1.0
23190580,2002-05,Mayo,2002,94.0,94.0,23190480,1.0
23190580,2002-06,Junio,2002,184.67874608209848,184.67874608209848,23190480,1.0
23190580,2002-07,Julio,2002,25.0,25.0,23190480,1.0
23190580,2002-08,Agosto,2002,63.0,63.0,,1.0
23190580,2002-09,Septiembre,2002,131.07189853401673,131.07189853401673,,1.0
23190580,2002-10,Octubre,2002,323.0,323.0,23190480,1.0
23190580,2002-11,Noviembre,2002,187.0,187.0,,1.0
23190580,2002-12,Diciembre,2002,91.2414470809734,91.2414470809734,,1.0
23190580,2003-01,Enero,2003,62.13664965189473,62.13664965189473,,1.0
23190580,2003-02,Febrero,2003,7.0,7.0,,1.0
23190580,2003-03,Marzo,2003,0.0,0.0,23190480,2.5774208449449634
23190580,2003-04,Abril,2003,243.0,243.0,23190480,1.0
23190580,2003-05,Mayo,2003,307.0,307.0,23190480,1.0
23190580,2003-06,Junio,2003,172.0,172.0,23190480,1.0
23190580,2003-07,Julio,2003,217.0,217.0,23190480,1.0
23190580,2003-08,Agosto,2003,234.0,234.0,,1.0
23190580,2003-09,Septiembre,2003,301.0,301.0,,1.0
23190580,2003-10,Octubre,2003,112.0,112.0,23190480,1.0
23190580,2003-11,Noviembre,2003,73.0,73.0,,1.0
23190580,2003-12,Diciembre,2003,17.0,17.0,,1.0
23190580,2004-01,Enero,2004,0.0,0.0,,1.0
23190580,2004-02,Febrero,2004,6.0,6.0,,1.0
23190580,2004-03,Marzo,2004,18.0,46.39357520900934,23190480,2.5774208449449634
23190580,2004-04,Abril,2004,261.0,261.0,23190480,1.0
23190580,2004-05,Mayo,2004,202.0,202.0,23190480,1.0
23190580,2004-06,Junio,2004,143.0,143.0,23190480,1.0
23190580,2004-07,Julio,2004,258.0,258.0,23190480,1.0
23190580,2004-08,Agosto,2004,195.0,195.0,,1.0
23190580,2004-09,Septiembre,2004,293.0,293.0,,1.0
23190580,2004-10,Octubre,2004,168.0,168.0,23190480,1.0
23190580,2004-11,Noviembre,2004,114.0,114.0,,1.0
23190580,2004-12,Diciembre,2004,5.0,5.0,,1.0
23190580,2005-01,Enero,2005,93.0,93.0,,1.0
23190580,2005-02,Febrero,2005,11.0,11.0,,1.0
23190580,2005-03,Marzo,2005,23.0,23.0,23190480,1.0
23190580,2005-04,Abril,2005,137.0,137.0,23190480,1.0
23190580,2005-05,Mayo,2005,215.0,215.0,23190480,1.0
23190580,2005-06,Junio,2005,225.0,225.0,23190480,1.0
23190580,2005-07,Julio,2005,180.0,180.0,23190480,1.0
23190580,2005-08,Agosto,2005,91.0,91.0,,1.0
23190580,2005-09,Septiembre,2005,220.0,220.0,,1.0
23190580,2005-10,Octubre,2005,274.0,274.0,23190480,1.0
23190580,2005-11,Noviembre,2005,176.0,176.0,,1.0
23190580,2005-12,Diciembre,2005,15.0,15.0,,1.0
23190580,2006-01,Enero,2006,43.0,43.0,,1.0
23190580,2006-02,Febrero,2006,8.0,8.0,,1.0
23190580,2006-03,Marzo,2006,67.0,67.0,23190480,1.0
23190580,2006-04,Abril,2006,136.0,136.0,23190480,1.0
23190580,2006-05,Mayo,2006,202.0,202.0,23190480,1.0
23190580,2006-06,Junio,2006,308.0,308.0,23190480,1.0
23190580,2006-07,Julio,2006,157.0,157.0,23190480,1.0
23190580,2006-08,Agosto,2006,332.0,332.0,,1.0
23190580,2006-09,Septiembre,2006,255.0,255.0,,1.0
23190580,2006-10,Octubre,2006,277.0,277.0,23190480,1.0
23190580,2006-11,Noviembre,2006,134.0,134.0,,1.0
23190580,2006-12,Diciembre,2006,92.0,92.0,,1.0
23190580,2007-01,Enero,2007,0.0,0.0,,1.0
