Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190350,2000-01,Enero,2000,205.0,205.0,,1.0
23190350,2000-02,Febrero,2000,190.0,190.0,23190380,1.0
23190350,2000-03,Marzo,2000,114.0,114.0,,1.0
23190350,2000-04,Abril,2000,61.0,inf,23190380,inf
23190350,2000-05,Mayo,2000,30.0,30.0,,1.0
23190350,2000-06,Junio,2000,78.0,78.0,23190380,1.0
23190350,2000-07,Julio,2000,45.0,45.0,23190380,1.0
23190350,2000-08,Agosto,2000,99.0,99.0,,1.0
23190350,2000-09,Septiembre,2000,177.0,169.72928930087812,23190380,0.9589225384230402
23190350,2000-10,Octubre,2000,141.0,141.0,,1.0
23190350,2000-11,Noviembre,2000,189.0,189.0,,1.0
23190350,2000-12,Diciembre,2000,2.0,2.0,23190380,1.0
23190350,2001-01,Enero,2001,46.0,46.0,,1.0
23190350,2001-02,Febrero,2001,27.0,27.0,23190380,1.0
23190350,2001-03,Marzo,2001,159.0,159.0,,1.0
23190350,2001-04,Abril,2001,61.0,61.0,23190380,1.0
23190350,2001-05,Mayo,2001,216.0,216.0,,1.0
23190350,2001-06,Junio,2001,98.2740065024381,98.2740065024381,23190380,1.0
23190350,2001-07,Julio,2001,101.0,101.0,23190380,1.0
23190350,2001-08,Agosto,2001,95.19468008849888,95.19468008849888,,1.0
23190350,2001-09,Septiembre,2001,167.0,160.1400639166477,23190380,0.9589225384230402
23190350,2001-10,Octubre,2001,216.0,216.0,,1.0
23190350,2001-11,Noviembre,2001,242.0,242.0,,1.0
23190350,2001-12,Diciembre,2001,101.0,101.0,23190380,1.0
23190350,2002-01,Enero,2002,116.0,116.0,,1.0
23190350,2002-02,Febrero,2002,30.0,30.0,23190380,1.0
23190350,2002-03,Marzo,2002,154.0,154.0,,1.0
23190350,2002-04,Abril,2002,241.0,241.0,23190380,1.0
23190350,2002-05,Mayo,2002,141.0,141.0,,1.0
23190350,2002-06,Junio,2002,70.0,70.0,23190380,1.0
23190350,2002-07,Julio,2002,92.0,92.0,23190380,1.0
23190350,2002-08,Agosto,2002,138.0,138.0,,1.0
23190350,2002-09,Septiembre,2002,137.0,131.3723877639565,23190380,0.9589225384230402
23190350,2002-10,Octubre,2002,225.0,225.0,,1.0
23190350,2002-11,Noviembre,2002,41.0,41.0,,1.0
23190350,2002-12,Diciembre,2002,75.0,75.0,23190380,1.0
23190350,2003-01,Enero,2003,27.0,27.0,,1.0
23190350,2003-02,Febrero,2003,111.0,111.0,23190380,1.0
23190350,2003-03,Marzo,2003,253.0,253.0,,1.0
23190350,2003-04,Abril,2003,110.0,110.0,23190380,1.0
23190350,2003-05,Mayo,2003,39.0,39.0,,1.0
23190350,2003-06,Junio,2003,115.0,115.0,23190380,1.0
23190350,2003-07,Julio,2003,93.0,93.0,23190380,1.0
23190350,2003-08,Agosto,2003,43.0,43.0,,1.0
23190350,2003-09,Septiembre,2003,126.0,120.82423984130307,23190380,0.9589225384230402
23190350,2003-10,Octubre,2003,272.0,272.0,,1.0
23190350,2003-11,Noviembre,2003,556.0,556.0,,1.0
23190350,2003-12,Diciembre,2003,194.0,194.0,23190380,1.0
23190350,2004-01,Enero,2004,73.0,73.0,,1.0
23190350,2004-02,Febrero,2004,98.0,98.0,23190380,1.0
23190350,2004-03,Marzo,2004,49.0,49.0,,1.0
23190350,2004-04,Abril,2004,109.0,109.0,23190380,1.0
23190350,2004-05,Mayo,2004,152.0,152.0,,1.0
23190350,2004-06,Junio,2004,73.0,73.0,23190380,1.0
23190350,2004-07,Julio,2004,73.0,73.0,23190380,1.0
23190350,2004-08,Agosto,2004,66.0,66.0,,1.0
23190350,2004-09,Septiembre,2004,102.0,97.81009891915011,23190380,0.9589225384230402
23190350,2004-10,Octubre,2004,150.0,150.0,,1.0
23190350,2004-11,Noviembre,2004,180.0,180.0,,1.0
23190350,2004-12,Diciembre,2004,159.0,159.0,23190380,1.0
23190350,2005-01,Enero,2005,140.0,140.0,,1.0
23190350,2005-02,Febrero,2005,244.0,244.0,23190380,1.0
23190350,2005-03,Marzo,2005,187.0,187.0,,1.0
23190350,2005-04,Abril,2005,67.0,67.0,23190380,1.0
23190350,2005-05,Mayo,2005,88.0,88.0,,1.0
23190350,2005-06,Junio,2005,87.0,87.0,23190380,1.0
23190350,2005-07,Julio,2005,9.0,9.0,23190380,1.0
23190350,2005-08,Agosto,2005,55.0,55.0,,1.0
23190350,2005-09,Septiembre,2005,112.0,107.3993243033805,23190380,0.9589225384230402
23190350,2005-10,Octubre,2005,244.0,244.0,,1.0
23190350,2005-11,Noviembre,2005,199.0,199.0,,1.0
23190350,2005-12,Diciembre,2005,43.0,43.0,23190380,1.0
23190350,2006-01,Enero,2006,111.0,111.0,,1.0
23190350,2006-02,Febrero,2006,60.0,60.0,23190380,1.0
23190350,2006-03,Marzo,2006,172.0,172.0,,1.0
23190350,2006-04,Abril,2006,200.0,200.0,23190380,1.0
23190350,2006-05,Mayo,2006,127.3,127.3,,1.0
23190350,2006-06,Junio,2006,87.9,87.9,23190380,1.0
23190350,2006-07,Julio,2006,130.8,130.8,23190380,1.0
23190350,2006-08,Agosto,2006,77.1,77.1,,1.0
23190350,2006-09,Septiembre,2006,143.2,143.2,23190380,1.0
23190350,2006-10,Octubre,2006,250.0,250.0,,1.0
23190350,2006-11,Noviembre,2006,52.8,52.8,,1.0
23190350,2006-12,Diciembre,2006,52.3,52.3,23190380,1.0
23190350,2007-01,Enero,2007,77.0,77.0,,1.0
23190350,2007-02,Febrero,2007,100.3,100.3,23190380,1.0
23190350,2007-03,Marzo,2007,231.6,231.6,,1.0
