Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23125080,2000-01,Enero,2000,171.2,171.2,,1.0
23125080,2000-02,Febrero,2000,279.0,279.0,,1.0
23125080,2000-03,Marzo,2000,299.1,351.21837211369785,23120210,1.1742506590227275
23125080,2000-04,Abril,2000,330.3,330.3,,1.0
23125080,2000-05,Mayo,2000,363.0,363.0,23120210,1.0
23125080,2000-06,Junio,2000,418.8,418.8,,1.0
23125080,2000-07,Julio,2000,255.8,255.8,23120210,1.0
23125080,2000-08,Agosto,2000,147.1,147.1,23120210,1.0
23125080,2000-09,Septiembre,2000,435.6,435.6,,1.0
23125080,2000-10,Octubre,2000,480.9,480.9,,1.0
23125080,2000-11,Noviembre,2000,283.9,283.9,,1.0
23125080,2000-12,Diciembre,2000,176.8,176.8,,1.0
23125080,2001-01,Enero,2001,117.8,117.8,,1.0
23125080,2001-02,Febrero,2001,221.5,221.5,,1.0
23125080,2001-03,Marzo,2001,345.4,405.5861776264501,23120210,1.1742506590227275
23125080,2001-04,Abril,2001,176.8,176.8,,1.0
23125080,2001-05,Mayo,2001,284.9,284.9,23120210,1.0
23125080,2001-06,Junio,2001,205.0,205.0,,1.0
23125080,2001-07,Julio,2001,152.5,152.5,23120210,1.0
23125080,2001-08,Agosto,2001,149.1,149.1,23120210,1.0
23125080,2001-09,Septiembre,2001,288.8,288.8,,1.0
23125080,2001-10,Octubre,2001,444.1,444.1,,1.0
23125080,2001-11,Noviembre,2001,347.0,347.0,,1.0
23125080,2001-12,Diciembre,2001,176.2,176.2,,1.0
23125080,2002-01,Enero,2002,97.0,97.0,,1.0
23125080,2002-02,Febrero,2002,227.7,227.7,,1.0
23125080,2002-03,Marzo,2002,356.0,418.033234612091,23120210,1.1742506590227275
23125080,2002-04,Abril,2002,498.5,498.5,,1.0
23125080,2002-05,Mayo,2002,414.0,414.0,23120210,1.0
23125080,2002-06,Junio,2002,104.0,104.0,,1.0
23125080,2002-07,Julio,2002,102.9,102.9,23120210,1.0
23125080,2002-08,Agosto,2002,81.0,81.0,23120210,1.0
23125080,2002-09,Septiembre,2002,321.4,321.4,,1.0
23125080,2002-10,Octubre,2002,491.4,491.4,,1.0
23125080,2002-11,Noviembre,2002,400.6,400.6,,1.0
23125080,2002-12,Diciembre,2002,375.3,375.3,,1.0
23125080,2003-01,Enero,2003,247.8,247.8,,1.0
23125080,2003-02,Febrero,2003,220.8,220.8,,1.0
23125080,2003-03,Marzo,2003,185.5,217.82349724871597,23120210,1.1742506590227275
23125080,2003-04,Abril,2003,389.2,389.2,,1.0
23125080,2003-05,Mayo,2003,342.8,342.8,23120210,1.0
23125080,2003-06,Junio,2003,332.3,332.3,,1.0
23125080,2003-07,Julio,2003,181.7,181.7,23120210,1.0
23125080,2003-08,Agosto,2003,113.9,113.9,23120210,1.0
23125080,2003-09,Septiembre,2003,318.6,318.6,,1.0
23125080,2003-10,Octubre,2003,375.2,375.2,,1.0
23125080,2003-11,Noviembre,2003,315.6,315.6,,1.0
23125080,2003-12,Diciembre,2003,175.3,175.3,,1.0
23125080,2004-01,Enero,2004,153.6,153.6,,1.0
23125080,2004-02,Febrero,2004,186.9,186.9,,1.0
23125080,2004-03,Marzo,2004,177.1,207.95979171292504,23120210,1.1742506590227275
23125080,2004-04,Abril,2004,577.6,577.6,,1.0
23125080,2004-05,Mayo,2004,418.7,418.7,23120210,1.0
23125080,2004-06,Junio,2004,126.9,126.9,,1.0
23125080,2004-07,Julio,2004,178.4,178.4,23120210,1.0
23125080,2004-08,Agosto,2004,203.1,203.1,23120210,1.0
23125080,2004-09,Septiembre,2004,322.1,322.1,,1.0
23125080,2004-10,Octubre,2004,671.1,671.1,,1.0
23125080,2004-11,Noviembre,2004,350.6,350.6,,1.0
23125080,2004-12,Diciembre,2004,216.1,216.1,,1.0
23125080,2005-01,Enero,2005,372.6,372.6,,1.0
23125080,2005-02,Febrero,2005,191.6,191.6,,1.0
23125080,2005-03,Marzo,2005,205.4,205.4,23120210,1.0
23125080,2005-04,Abril,2005,284.9,284.9,,1.0
23125080,2005-05,Mayo,2005,371.1,371.1,23120210,1.0
23125080,2005-06,Junio,2005,106.0,106.0,,1.0
23125080,2005-07,Julio,2005,194.4573021779296,194.4573021779296,23120210,1.0
23125080,2005-08,Agosto,2005,224.5,224.5,23120210,1.0
23125080,2005-09,Septiembre,2005,219.9,219.9,,1.0
23125080,2005-10,Octubre,2005,505.9,505.9,,1.0
23125080,2005-11,Noviembre,2005,192.3,192.3,,1.0
23125080,2005-12,Diciembre,2005,225.0,225.0,,1.0
23125080,2006-01,Enero,2006,336.0,336.0,,1.0
23125080,2006-02,Febrero,2006,305.1,305.1,,1.0
23125080,2006-03,Marzo,2006,542.7,542.7,23120210,1.0
23125080,2006-04,Abril,2006,549.8,549.8,,1.0
23125080,2006-05,Mayo,2006,519.0,519.0,23120210,1.0
23125080,2006-06,Junio,2006,227.5,227.5,,1.0
23125080,2006-07,Julio,2006,67.6,67.6,23120210,1.0
23125080,2006-08,Agosto,2006,252.1,252.1,23120210,1.0
23125080,2006-09,Septiembre,2006,118.4,118.4,,1.0
23125080,2006-10,Octubre,2006,523.2,523.2,,1.0
23125080,2006-11,Noviembre,2006,468.0,468.0,,1.0
23125080,2006-12,Diciembre,2006,311.7,311.7,,1.0
23125080,2007-01,Enero,2007,493.8,493.8,,1.0
23125080,2007-02,Febrero,2007,138.1,138.1,,1.0
23125080,2007-03,Marzo,2007,443.1,443.1,23120210,1.0
23125080,2007-04,Abril,2007,562.7,562.7,,1.0
23125080,2007-05,Mayo,2007,414.8,414.8,23120210,1.0
23125080,2007-06,Junio,2007,297.4,297.4,,1.0
23125080,2007-07,Julio,2007,259.9,259.9,23120210,1.0
