Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23210160,2000-01,Enero,2000,0.0,0.0,,1.0
23210160,2000-02,Febrero,2000,2.0,2.0,23215030,1.0
23210160,2000-03,Marzo,2000,32.0,32.0,,1.0
23210160,2000-04,Abril,2000,20.0,inf,23215030,inf
23210160,2000-05,Mayo,2000,225.0,269.85670026992364,23215030,1.1993631123107718
23210160,2000-06,Junio,2000,384.0,384.0,23215030,1.0
23210160,2000-07,Julio,2000,153.0,153.0,23215030,1.0
23210160,2000-08,Agosto,2000,85.0,85.0,,1.0
23210160,2000-09,Septiembre,2000,300.0,300.0,,1.0
23210160,2000-10,Octubre,2000,194.0,194.0,,1.0
23210160,2000-11,Noviembre,2000,196.0,196.0,,1.0
23210160,2000-12,Diciembre,2000,66.0,66.0,,1.0
23210160,2001-01,Enero,2001,0.5,0.5,,1.0
23210160,2001-02,Febrero,2001,0.0,0.0,23215030,1.0
23210160,2001-03,Marzo,2001,42.2,42.2,,1.0
23210160,2001-04,Abril,2001,36.7,36.7,23215030,1.0
23210160,2001-05,Mayo,2001,95.0,113.93949566952331,23215030,1.1993631123107718
23210160,2001-06,Junio,2001,95.0,95.0,23215030,1.0
23210160,2001-07,Julio,2001,171.0,171.0,23215030,1.0
23210160,2001-08,Agosto,2001,45.0,45.0,,1.0
23210160,2001-09,Septiembre,2001,209.0,209.0,,1.0
23210160,2001-10,Octubre,2001,116.0,116.0,,1.0
23210160,2001-11,Noviembre,2001,84.0,84.0,,1.0
23210160,2001-12,Diciembre,2001,26.0,26.0,,1.0
23210160,2002-01,Enero,2002,0.0,0.0,,1.0
23210160,2002-02,Febrero,2002,24.0,24.0,23215030,1.0
23210160,2002-03,Marzo,2002,48.0,48.0,,1.0
23210160,2002-04,Abril,2002,180.0,180.0,23215030,1.0
23210160,2002-05,Mayo,2002,83.0,99.54713832179405,23215030,1.1993631123107718
