Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23180050,2000-01,Enero,2000,18.0,18.0,,1.0
23180050,2000-02,Febrero,2000,160.0,160.0,,1.0
23180050,2000-03,Marzo,2000,135.0,135.0,,1.0
23180050,2000-04,Abril,2000,238.0,499.5099283353686,23180080,2.0987812114931454
23180050,2000-05,Mayo,2000,118.0,118.0,23180080,1.0
23180050,2000-06,Junio,2000,323.0,323.0,,1.0
23180050,2000-07,Julio,2000,162.0,162.0,23180080,1.0
23180050,2000-08,Agosto,2000,293.0,347.60927524746324,23180080,1.186379779001581
23180050,2000-09,Septiembre,2000,355.0,355.0,,1.0
23180050,2000-10,Octubre,2000,279.0,279.0,,1.0
23180050,2000-11,Noviembre,2000,184.0,184.0,,1.0
23180050,2000-12,Diciembre,2000,78.0,78.0,,1.0
23180050,2001-01,Enero,2001,30.0,30.0,,1.0
23180050,2001-02,Febrero,2001,0.0,0.0,,1.0
23180050,2001-03,Marzo,2001,301.0,301.0,,1.0
23180050,2001-04,Abril,2001,132.0,277.0391199170952,23180080,2.0987812114931454
23180050,2001-05,Mayo,2001,541.0,541.0,23180080,1.0
23180050,2001-06,Junio,2001,193.0,193.0,,1.0
23180050,2001-07,Julio,2001,224.0,224.0,23180080,1.0
23180050,2001-08,Agosto,2001,82.0,97.28314187812965,23180080,1.186379779001581
23180050,2001-09,Septiembre,2001,230.0,230.0,,1.0
23180050,2001-10,Octubre,2001,313.0,313.0,,1.0
23180050,2001-11,Noviembre,2001,123.0,123.0,,1.0
23180050,2001-12,Diciembre,2001,101.0,101.0,,1.0
23180050,2002-01,Enero,2002,0.0,0.0,,1.0
23180050,2002-02,Febrero,2002,34.0,34.0,,1.0
23180050,2002-03,Marzo,2002,106.0,106.0,,1.0
23180050,2002-04,Abril,2002,152.0,319.0147441469581,23180080,2.0987812114931454
23180050,2002-05,Mayo,2002,138.0,138.0,23180080,1.0
23180050,2002-06,Junio,2002,74.0,74.0,,1.0
23180050,2002-07,Julio,2002,186.0,186.0,23180080,1.0
23180050,2002-08,Agosto,2002,81.0,96.09676209912807,23180080,1.186379779001581
23180050,2002-09,Septiembre,2002,225.0,225.0,,1.0
23180050,2002-10,Octubre,2002,461.0,461.0,,1.0
23180050,2002-11,Noviembre,2002,289.0,289.0,,1.0
23180050,2002-12,Diciembre,2002,21.0,21.0,,1.0
23180050,2003-01,Enero,2003,5.0,5.0,,1.0
23180050,2003-02,Febrero,2003,61.0,61.0,,1.0
23180050,2003-03,Marzo,2003,105.0,105.0,,1.0
23180050,2003-04,Abril,2003,92.0,92.0,23180080,1.0
23180050,2003-05,Mayo,2003,378.0,378.0,23180080,1.0
23180050,2003-06,Junio,2003,414.0,414.0,,1.0
23180050,2003-07,Julio,2003,219.0,219.0,23180080,1.0
23180050,2003-08,Agosto,2003,200.0,200.0,23180080,1.0
23180050,2003-09,Septiembre,2003,233.0,233.0,,1.0
23180050,2003-10,Octubre,2003,553.0,553.0,,1.0
23180050,2003-11,Noviembre,2003,309.0,309.0,,1.0
23180050,2003-12,Diciembre,2003,13.0,13.0,,1.0
23180050,2004-01,Enero,2004,22.0,22.0,,1.0
23180050,2004-02,Febrero,2004,24.0,24.0,,1.0
23180050,2004-03,Marzo,2004,54.0,54.0,,1.0
23180050,2004-04,Abril,2004,261.0,261.0,23180080,1.0
23180050,2004-05,Mayo,2004,344.0,344.0,23180080,1.0
23180050,2004-06,Junio,2004,58.0,58.0,,1.0
23180050,2004-07,Julio,2004,465.0,465.0,23180080,1.0
23180050,2004-08,Agosto,2004,253.0,253.0,23180080,1.0
23180050,2004-09,Septiembre,2004,504.0,504.0,,1.0
23180050,2004-10,Octubre,2004,411.0,411.0,,1.0
23180050,2004-11,Noviembre,2004,160.0,160.0,,1.0
23180050,2004-12,Diciembre,2004,1.0,1.0,,1.0
23180050,2005-01,Enero,2005,47.0,47.0,,1.0
23180050,2005-02,Febrero,2005,26.0,26.0,,1.0
23180050,2005-03,Marzo,2005,133.0,133.0,,1.0
23180050,2005-04,Abril,2005,555.0,555.0,23180080,1.0
23180050,2005-05,Mayo,2005,301.0,301.0,23180080,1.0
23180050,2005-06,Junio,2005,214.0,214.0,,1.0
23180050,2005-07,Julio,2005,193.0,193.0,23180080,1.0
23180050,2005-08,Agosto,2005,272.0,272.0,23180080,1.0
23180050,2005-09,Septiembre,2005,206.0,206.0,,1.0
23180050,2005-10,Octubre,2005,443.0,443.0,,1.0
23180050,2005-11,Noviembre,2005,450.0,450.0,,1.0
23180050,2005-12,Diciembre,2005,37.0,37.0,,1.0
23180050,2006-01,Enero,2006,70.0,70.0,,1.0
23180050,2006-02,Febrero,2006,21.0,21.0,,1.0
23180050,2006-03,Marzo,2006,162.0,162.0,,1.0
23180050,2006-04,Abril,2006,447.0,447.0,23180080,1.0
23180050,2006-05,Mayo,2006,447.0,447.0,23180080,1.0
23180050,2006-06,Junio,2006,245.0,245.0,,1.0
23180050,2006-07,Julio,2006,233.0,233.0,23180080,1.0
23180050,2006-08,Agosto,2006,431.0,431.0,23180080,1.0
23180050,2006-09,Septiembre,2006,150.0,150.0,,1.0
23180050,2006-10,Octubre,2006,455.0,455.0,,1.0
23180050,2006-11,Noviembre,2006,349.0,349.0,,1.0
23180050,2006-12,Diciembre,2006,61.5,61.5,,1.0
23180050,2007-01,Enero,2007,2.0,2.0,,1.0
23180050,2007-02,Febrero,2007,17.3,17.3,,1.0
23180050,2007-03,Marzo,2007,340.2,340.2,,1.0
23180050,2007-04,Abril,2007,345.2,345.2,23180080,1.0
23180050,2007-05,Mayo,2007,523.6,523.6,23180080,1.0
23180050,2007-06,Junio,2007,121.4,121.4,,1.0
23180050,2007-07,Julio,2007,183.4,183.4,23180080,1.0
23180050,2007-08,Agosto,2007,203.8,203.8,23180080,1.0
23180050,2007-09,Septiembre,2007,245.3,245.3,,1.0
23180050,2007-10,Octubre,2007,429.2,429.2,,1.0
23180050,2007-11,Noviembre,2007,253.0,253.0,,1.0
23180050,2007-12,Diciembre,2007,181.7,181.7,,1.0
23180050,2008-01,Enero,2008,20.5,20.5,,1.0
23180050,2008-02,Febrero,2008,7.7,7.7,,1.0
23180050,2008-03,Marzo,2008,208.2,208.2,,1.0
23180050,2008-04,Abril,2008,295.8,295.8,23180080,1.0
23180050,2008-05,Mayo,2008,214.0,214.0,23180080,1.0
23180050,2008-06,Junio,2008,295.5,295.5,,1.0
23180050,2008-07,Julio,2008,444.7,444.7,23180080,1.0
23180050,2008-08,Agosto,2008,234.5,234.5,23180080,1.0
23180050,2008-09,Septiembre,2008,91.6,91.6,,1.0
23180050,2008-10,Octubre,2008,340.6,340.6,,1.0
23180050,2008-11,Noviembre,2008,513.8,513.8,,1.0
23180050,2008-12,Diciembre,2008,166.2,166.2,,1.0
23180050,2009-01,Enero,2009,72.1,72.1,,1.0
23180050,2009-02,Febrero,2009,21.4,21.4,,1.0
23180050,2009-03,Marzo,2009,75.2,75.2,,1.0
23180050,2009-04,Abril,2009,154.6,154.6,23180080,1.0
23180050,2009-05,Mayo,2009,207.4,207.4,23180080,1.0
23180050,2009-06,Junio,2009,315.3,315.3,,1.0
23180050,2009-07,Julio,2009,32.9,32.9,23180080,1.0
23180050,2009-08,Agosto,2009,409.3,409.3,23180080,1.0
23180050,2009-09,Septiembre,2009,150.4,150.4,,1.0
