Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23080760,2000-01,Enero,2000,82.0,82.0,23080940,1.0
23080760,2000-02,Febrero,2000,169.0,169.0,,1.0
23080760,2000-03,Marzo,2000,186.0,244.56437081947405,23080940,1.3148622087068498
23080760,2000-04,Abril,2000,275.5,inf,23080940,inf
23080760,2000-05,Mayo,2000,504.0,504.0,23080940,1.0
23080760,2000-06,Junio,2000,356.0,356.0,23080940,1.0
23080760,2000-07,Julio,2000,395.7,inf,23080940,inf
23080760,2000-08,Agosto,2000,428.3,428.3,23080940,1.0
23080760,2000-09,Septiembre,2000,560.5,inf,23080940,inf
23080760,2000-10,Octubre,2000,364.4,364.4,,1.0
23080760,2000-11,Noviembre,2000,176.8,inf,23080940,inf
23080760,2000-12,Diciembre,2000,175.9,175.9,,1.0
23080760,2001-01,Enero,2001,27.4,27.4,23080940,1.0
23080760,2001-02,Febrero,2001,113.6,113.6,,1.0
23080760,2001-03,Marzo,2001,273.9,360.14075896480614,23080940,1.3148622087068498
23080760,2001-04,Abril,2001,323.8,323.8,23080940,1.0
23080760,2001-05,Mayo,2001,540.9,540.9,23080940,1.0
23080760,2001-06,Junio,2001,409.7,409.7,23080940,1.0
23080760,2001-07,Julio,2001,410.0,410.0,23080940,1.0
23080760,2001-08,Agosto,2001,120.1,120.1,23080940,1.0
23080760,2001-09,Septiembre,2001,480.3,480.3,23080940,1.0
23080760,2001-10,Octubre,2001,662.3,662.3,,1.0
23080760,2001-11,Noviembre,2001,173.0,173.0,23080940,1.0
23080760,2001-12,Diciembre,2001,121.9,121.9,,1.0
23080760,2002-01,Enero,2002,155.2,155.2,23080940,1.0
23080760,2002-02,Febrero,2002,58.2,58.2,,1.0
23080760,2002-03,Marzo,2002,280.1,368.29290465878864,23080940,1.3148622087068498
23080760,2002-04,Abril,2002,430.5,430.5,23080940,1.0
23080760,2002-05,Mayo,2002,326.0,326.0,23080940,1.0
23080760,2002-06,Junio,2002,190.0,190.0,23080940,1.0
23080760,2002-07,Julio,2002,107.1,107.1,23080940,1.0
23080760,2002-08,Agosto,2002,296.0,296.0,23080940,1.0
23080760,2002-09,Septiembre,2002,382.0,382.0,23080940,1.0
23080760,2002-10,Octubre,2002,318.0,318.0,,1.0
23080760,2002-11,Noviembre,2002,435.5,435.5,23080940,1.0
23080760,2002-12,Diciembre,2002,129.3,129.3,,1.0
23080760,2003-01,Enero,2003,27.0,27.0,23080940,1.0
23080760,2003-02,Febrero,2003,150.1,150.1,,1.0
23080760,2003-03,Marzo,2003,302.0,397.0883870294686,23080940,1.3148622087068498
23080760,2003-04,Abril,2003,515.0,515.0,23080940,1.0
23080760,2003-05,Mayo,2003,828.3,828.3,23080940,1.0
23080760,2003-06,Junio,2003,615.6,615.6,23080940,1.0
23080760,2003-07,Julio,2003,132.0,132.0,23080940,1.0
23080760,2003-08,Agosto,2003,294.0,294.0,23080940,1.0
23080760,2003-09,Septiembre,2003,414.0,414.0,23080940,1.0
23080760,2003-10,Octubre,2003,555.2,555.2,,1.0
23080760,2003-11,Noviembre,2003,232.3,232.3,23080940,1.0
23080760,2003-12,Diciembre,2003,274.5,274.5,,1.0
23080760,2004-01,Enero,2004,83.0,83.0,23080940,1.0
23080760,2004-02,Febrero,2004,142.0,142.0,,1.0
23080760,2004-03,Marzo,2004,140.9,185.26408520679513,23080940,1.3148622087068498
23080760,2004-04,Abril,2004,404.2,404.2,23080940,1.0
23080760,2004-05,Mayo,2004,538.1,538.1,23080940,1.0
23080760,2004-06,Junio,2004,147.3,147.3,23080940,1.0
23080760,2004-07,Julio,2004,523.0,523.0,23080940,1.0
23080760,2004-08,Agosto,2004,227.0,227.0,23080940,1.0
23080760,2004-09,Septiembre,2004,529.5,529.5,23080940,1.0
23080760,2004-10,Octubre,2004,281.0,281.0,,1.0
23080760,2004-11,Noviembre,2004,378.6,378.6,23080940,1.0
23080760,2004-12,Diciembre,2004,123.6,123.6,,1.0
23080760,2005-01,Enero,2005,125.3,125.3,23080940,1.0
23080760,2005-02,Febrero,2005,37.5,37.5,,1.0
23080760,2005-03,Marzo,2005,122.5,122.5,23080940,1.0
23080760,2005-04,Abril,2005,446.3,446.3,23080940,1.0
23080760,2005-05,Mayo,2005,399.0,399.0,23080940,1.0
23080760,2005-06,Junio,2005,577.0,577.0,23080940,1.0
23080760,2005-07,Julio,2005,153.5,153.5,23080940,1.0
23080760,2005-08,Agosto,2005,304.0,304.0,23080940,1.0
23080760,2005-09,Septiembre,2005,370.0,370.0,23080940,1.0
23080760,2005-10,Octubre,2005,483.0,483.0,,1.0
23080760,2005-11,Noviembre,2005,504.0,504.0,23080940,1.0
23080760,2005-12,Diciembre,2005,132.4,132.4,,1.0
23080760,2006-01,Enero,2006,108.5,108.5,23080940,1.0
23080760,2006-02,Febrero,2006,107.0,107.0,,1.0
23080760,2006-03,Marzo,2006,428.1,428.1,23080940,1.0
23080760,2006-04,Abril,2006,410.9,410.9,23080940,1.0
23080760,2006-05,Mayo,2006,337.3,337.3,23080940,1.0
23080760,2006-06,Junio,2006,472.0,472.0,23080940,1.0
23080760,2006-07,Julio,2006,170.0,170.0,23080940,1.0
23080760,2006-08,Agosto,2006,409.2,409.2,23080940,1.0
23080760,2006-09,Septiembre,2006,372.1,372.1,23080940,1.0
23080760,2006-10,Octubre,2006,468.0,468.0,,1.0
23080760,2006-11,Noviembre,2006,591.0,591.0,23080940,1.0
23080760,2006-12,Diciembre,2006,301.0,301.0,,1.0
23080760,2007-01,Enero,2007,176.0,176.0,23080940,1.0
23080760,2007-02,Febrero,2007,3.0,3.0,,1.0
23080760,2007-03,Marzo,2007,335.0,335.0,23080940,1.0
23080760,2007-04,Abril,2007,572.0,572.0,23080940,1.0
23080760,2007-05,Mayo,2007,598.0,598.0,23080940,1.0
23080760,2007-06,Junio,2007,166.0,166.0,23080940,1.0
23080760,2007-07,Julio,2007,374.0,374.0,23080940,1.0
23080760,2007-08,Agosto,2007,648.0,648.0,23080940,1.0
23080760,2007-09,Septiembre,2007,464.0,464.0,23080940,1.0
23080760,2007-10,Octubre,2007,574.3,574.3,,1.0
23080760,2007-11,Noviembre,2007,246.0,246.0,23080940,1.0
23080760,2007-12,Diciembre,2007,291.0,291.0,,1.0
23080760,2008-01,Enero,2008,48.0,48.0,23080940,1.0
23080760,2008-02,Febrero,2008,210.0,210.0,,1.0
23080760,2008-03,Marzo,2008,210.0,210.0,23080940,1.0
23080760,2008-04,Abril,2008,364.6,364.6,23080940,1.0
23080760,2008-05,Mayo,2008,275.0,275.0,23080940,1.0
23080760,2008-06,Junio,2008,341.0,341.0,23080940,1.0
23080760,2008-07,Julio,2008,408.0,408.0,23080940,1.0
23080760,2008-08,Agosto,2008,500.0,500.0,23080940,1.0
23080760,2008-09,Septiembre,2008,251.0,251.0,23080940,1.0
23080760,2008-10,Octubre,2008,539.0,539.0,,1.0
23080760,2008-11,Noviembre,2008,799.0,799.0,23080940,1.0
23080760,2008-12,Diciembre,2008,97.0,97.0,,1.0
23080760,2009-01,Enero,2009,193.0,193.0,23080940,1.0
23080760,2009-02,Febrero,2009,222.0,222.0,,1.0
23080760,2009-03,Marzo,2009,528.0,528.0,23080940,1.0
23080760,2009-04,Abril,2009,341.0,341.0,23080940,1.0
23080760,2009-05,Mayo,2009,413.0,413.0,23080940,1.0
23080760,2009-06,Junio,2009,419.0,419.0,23080940,1.0
23080760,2009-07,Julio,2009,194.0,194.0,23080940,1.0
23080760,2009-08,Agosto,2009,493.0,493.0,23080940,1.0
23080760,2009-09,Septiembre,2009,263.0,263.0,23080940,1.0
23080760,2009-10,Octubre,2009,328.0,328.0,,1.0
23080760,2009-11,Noviembre,2009,329.0,329.0,23080940,1.0
23080760,2009-12,Diciembre,2009,161.0,161.0,,1.0
23080760,2010-01,Enero,2010,24.0,24.0,23080940,1.0
23080760,2010-02,Febrero,2010,24.0,24.0,,1.0
23080760,2010-03,Marzo,2010,182.0,182.0,23080940,1.0
23080760,2010-04,Abril,2010,197.4,197.4,23080940,1.0
23080760,2010-05,Mayo,2010,700.0,700.0,23080940,1.0
23080760,2010-06,Junio,2010,618.0,618.0,23080940,1.0
23080760,2010-07,Julio,2010,418.0,418.0,23080940,1.0
23080760,2010-08,Agosto,2010,342.0,342.0,23080940,1.0
23080760,2010-09,Septiembre,2010,625.0,625.0,23080940,1.0
23080760,2010-10,Octubre,2010,356.0,356.0,,1.0
23080760,2010-11,Noviembre,2010,365.0,365.0,23080940,1.0
23080760,2010-12,Diciembre,2010,169.0,169.0,,1.0
23080760,2011-01,Enero,2011,95.0,95.0,23080940,1.0
23080760,2011-02,Febrero,2011,250.0,250.0,,1.0
23080760,2011-03,Marzo,2011,451.0,451.0,23080940,1.0
23080760,2011-04,Abril,2011,765.0,765.0,23080940,1.0
23080760,2011-05,Mayo,2011,346.0,346.0,23080940,1.0
23080760,2011-06,Junio,2011,363.0,363.0,23080940,1.0
23080760,2011-07,Julio,2011,289.0,289.0,23080940,1.0
23080760,2011-08,Agosto,2011,388.0,388.0,23080940,1.0
23080760,2011-09,Septiembre,2011,465.5,465.5,23080940,1.0
23080760,2011-10,Octubre,2011,401.0,401.0,,1.0
23080760,2011-11,Noviembre,2011,432.0,432.0,23080940,1.0
23080760,2011-12,Diciembre,2011,377.0,377.0,,1.0
23080760,2012-01,Enero,2012,167.0,167.0,23080940,1.0
23080760,2012-02,Febrero,2012,46.0,46.0,,1.0
23080760,2012-03,Marzo,2012,532.0,532.0,23080940,1.0
23080760,2012-04,Abril,2012,614.0,614.0,23080940,1.0
23080760,2012-05,Mayo,2012,537.0,537.0,23080940,1.0
23080760,2012-06,Junio,2012,370.0,361.6069508053365,23080940,0.9773160832576662
23080760,2012-07,Julio,2012,210.0,210.0,23080940,1.0
23080760,2012-08,Agosto,2012,447.0,447.0,23080940,1.0
23080760,2012-09,Septiembre,2012,313.0,313.0,23080940,1.0
23080760,2012-10,Octubre,2012,487.0,487.0,,1.0
23080760,2012-11,Noviembre,2012,255.0,255.0,23080940,1.0
23080760,2012-12,Diciembre,2012,62.0,62.0,,1.0
23080760,2013-01,Enero,2013,37.0,30.946378832345182,23080940,0.8363886170904103
23080760,2013-02,Febrero,2013,177.0,177.0,,1.0
23080760,2013-03,Marzo,2013,255.0,255.0,23080940,1.0
23080760,2013-04,Abril,2013,356.0,356.0,23080940,1.0
23080760,2013-05,Mayo,2013,639.0,639.0,23080940,1.0
23080760,2013-06,Junio,2013,305.0,298.08140539358817,23080940,0.9773160832576662
23080760,2013-07,Julio,2013,166.0,166.0,23080940,1.0
