Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23180120,2000-01,Enero,2000,0.0,0.0,23180020,1.0
23180120,2000-02,Febrero,2000,35.0,35.0,23180020,1.0
23180120,2000-03,Marzo,2000,199.0,199.0,23180020,1.0
23180120,2000-04,Abril,2000,215.0,367.256941163437,23180020,1.7081718193648232
23180120,2000-05,Mayo,2000,337.0,545.2872262258879,23180020,1.6180629858334954
23180120,2000-06,Junio,2000,376.0,376.0,,1.0
23180120,2000-07,Julio,2000,279.0,279.0,23180020,1.0
23180120,2000-08,Agosto,2000,159.0,195.48662815212336,23180020,1.2294756487554928
23180120,2000-09,Septiembre,2000,519.0,inf,23180020,inf
23180120,2000-10,Octubre,2000,340.0,340.0,,1.0
23180120,2000-11,Noviembre,2000,62.0,62.0,,1.0
23180120,2000-12,Diciembre,2000,169.0,169.0,,1.0
23180120,2001-01,Enero,2001,50.0,50.0,23180020,1.0
23180120,2001-02,Febrero,2001,0.0,0.0,23180020,1.0
23180120,2001-03,Marzo,2001,351.0,351.0,23180020,1.0
23180120,2001-04,Abril,2001,230.0,392.8795184539093,23180020,1.7081718193648232
23180120,2001-05,Mayo,2001,253.0,409.36993541587435,23180020,1.6180629858334954
23180120,2001-06,Junio,2001,210.0,210.0,,1.0
23180120,2001-07,Julio,2001,247.0,247.0,23180020,1.0
23180120,2001-08,Agosto,2001,114.0,140.16022395812618,23180020,1.2294756487554928
23180120,2001-09,Septiembre,2001,503.0,503.0,23180020,1.0
23180120,2001-10,Octubre,2001,425.0,425.0,,1.0
23180120,2001-11,Noviembre,2001,210.0,210.0,,1.0
23180120,2001-12,Diciembre,2001,20.0,20.0,,1.0
23180120,2002-01,Enero,2002,2.0,2.0,23180020,1.0
23180120,2002-02,Febrero,2002,145.0,145.0,23180020,1.0
23180120,2002-03,Marzo,2002,72.0,72.0,23180020,1.0
23180120,2002-04,Abril,2002,159.0,271.59931927900686,23180020,1.7081718193648232
23180120,2002-05,Mayo,2002,225.0,364.0641718125365,23180020,1.6180629858334954
23180120,2002-06,Junio,2002,216.0,216.0,,1.0
23180120,2002-07,Julio,2002,198.0,198.0,23180020,1.0
23180120,2002-08,Agosto,2002,238.0,292.6152044038073,23180020,1.2294756487554928
23180120,2002-09,Septiembre,2002,197.0,197.0,23180020,1.0
23180120,2002-10,Octubre,2002,213.0,213.0,,1.0
23180120,2002-11,Noviembre,2002,143.0,143.0,,1.0
23180120,2002-12,Diciembre,2002,20.0,20.0,,1.0
23180120,2003-01,Enero,2003,12.0,12.0,23180020,1.0
23180120,2003-02,Febrero,2003,81.0,81.0,23180020,1.0
23180120,2003-03,Marzo,2003,216.0,216.0,23180020,1.0
23180120,2003-04,Abril,2003,113.0,193.02341558822502,23180020,1.7081718193648232
23180120,2003-05,Mayo,2003,370.0,598.6833047583933,23180020,1.6180629858334954
23180120,2003-06,Junio,2003,404.0,404.0,,1.0
23180120,2003-07,Julio,2003,573.0,573.0,23180020,1.0
23180120,2003-08,Agosto,2003,348.0,427.85752576691146,23180020,1.2294756487554928
23180120,2003-09,Septiembre,2003,180.0,180.0,23180020,1.0
23180120,2003-10,Octubre,2003,352.57472899095524,352.57472899095524,,1.0
23180120,2003-11,Noviembre,2003,278.5,278.5,,1.0
23180120,2003-12,Diciembre,2003,88.4,88.4,,1.0
23180120,2004-01,Enero,2004,0.0,0.0,23180020,1.0
23180120,2004-02,Febrero,2004,70.0,70.0,23180020,1.0
23180120,2004-03,Marzo,2004,41.0,41.0,23180020,1.0
23180120,2004-04,Abril,2004,214.0,365.5487693440722,23180020,1.7081718193648232
23180120,2004-05,Mayo,2004,171.0,276.6887705775277,23180020,1.6180629858334954
23180120,2004-06,Junio,2004,90.0,90.0,,1.0
23180120,2004-07,Julio,2004,548.0,548.0,23180020,1.0
23180120,2004-08,Agosto,2004,147.0,180.73292036705743,23180020,1.2294756487554928
23180120,2004-09,Septiembre,2004,165.0,165.0,23180020,1.0
23180120,2004-10,Octubre,2004,327.0,327.0,,1.0
23180120,2004-11,Noviembre,2004,179.0,179.0,,1.0
23180120,2004-12,Diciembre,2004,52.0,52.0,,1.0
23180120,2005-01,Enero,2005,76.05415716881924,76.05415716881924,23180020,1.0
23180120,2005-02,Febrero,2005,30.0,30.0,23180020,1.0
23180120,2005-03,Marzo,2005,214.0,214.0,23180020,1.0
23180120,2005-04,Abril,2005,195.0,333.09350477614055,23180020,1.7081718193648232
23180120,2005-05,Mayo,2005,256.0,256.0,23180020,1.0
23180120,2005-06,Junio,2005,268.0,268.0,,1.0
23180120,2005-07,Julio,2005,79.0,79.0,23180020,1.0
23180120,2005-08,Agosto,2005,235.0,235.0,23180020,1.0
23180120,2005-09,Septiembre,2005,165.0,165.0,23180020,1.0
23180120,2005-10,Octubre,2005,284.0,284.0,,1.0
23180120,2005-11,Noviembre,2005,95.0,95.0,,1.0
23180120,2005-12,Diciembre,2005,17.0,17.0,,1.0
23180120,2006-01,Enero,2006,30.0,30.0,23180020,1.0
23180120,2006-02,Febrero,2006,27.0,27.0,23180020,1.0
23180120,2006-03,Marzo,2006,195.0,195.0,23180020,1.0
23180120,2006-04,Abril,2006,339.0,579.0702467646751,23180020,1.7081718193648232
23180120,2006-05,Mayo,2006,398.0,398.0,23180020,1.0
23180120,2006-06,Junio,2006,346.0,346.0,,1.0
23180120,2006-07,Julio,2006,297.0,297.0,23180020,1.0
23180120,2006-08,Agosto,2006,388.0,388.0,23180020,1.0
23180120,2006-09,Septiembre,2006,83.0,83.0,23180020,1.0
23180120,2006-10,Octubre,2006,261.0,261.0,,1.0
23180120,2006-11,Noviembre,2006,244.0,244.0,,1.0
23180120,2006-12,Diciembre,2006,103.0,103.0,,1.0
23180120,2007-01,Enero,2007,40.0,40.0,23180020,1.0
23180120,2007-02,Febrero,2007,8.0,8.0,23180020,1.0
23180120,2007-03,Marzo,2007,373.3,373.3,23180020,1.0
23180120,2007-04,Abril,2007,159.5,159.5,23180020,1.0
23180120,2007-05,Mayo,2007,367.0,367.0,23180020,1.0
23180120,2007-06,Junio,2007,37.3,37.3,,1.0
23180120,2007-07,Julio,2007,280.4360225028874,280.4360225028874,23180020,1.0
23180120,2007-08,Agosto,2007,240.0898924277574,240.0898924277574,23180020,1.0
23180120,2007-09,Septiembre,2007,175.56061485974038,175.56061485974038,23180020,1.0
23180120,2007-10,Octubre,2007,385.5442156632008,385.5442156632008,,1.0
23180120,2007-11,Noviembre,2007,165.0,165.0,,1.0
23180120,2007-12,Diciembre,2007,140.5243637724275,140.5243637724275,,1.0
23180120,2008-01,Enero,2008,7.7,7.7,23180020,1.0
23180120,2008-02,Febrero,2008,14.5,14.5,23180020,1.0
23180120,2008-03,Marzo,2008,156.3,156.3,23180020,1.0
23180120,2008-04,Abril,2008,306.1,306.1,23180020,1.0
23180120,2008-05,Mayo,2008,485.0,485.0,23180020,1.0
23180120,2008-06,Junio,2008,284.8,284.8,,1.0
23180120,2008-07,Julio,2008,278.8594259564222,278.8594259564222,23180020,1.0
23180120,2008-08,Agosto,2008,518.5,518.5,23180020,1.0
23180120,2008-09,Septiembre,2008,519.2,519.2,23180020,1.0
23180120,2008-10,Octubre,2008,593.6,593.6,,1.0
23180120,2008-11,Noviembre,2008,758.7,758.7,,1.0
23180120,2008-12,Diciembre,2008,139.2,139.2,,1.0
23180120,2009-01,Enero,2009,66.7,66.7,23180020,1.0
23180120,2009-02,Febrero,2009,5.0,5.0,23180020,1.0
23180120,2009-03,Marzo,2009,314.9,314.9,23180020,1.0
23180120,2009-04,Abril,2009,344.0,344.0,23180020,1.0
23180120,2009-05,Mayo,2009,313.9,313.9,23180020,1.0
23180120,2009-06,Junio,2009,540.9,540.9,,1.0
23180120,2009-07,Julio,2009,279.0,279.0,23180020,1.0
23180120,2009-08,Agosto,2009,235.5,235.5,23180020,1.0
23180120,2009-09,Septiembre,2009,303.5,303.5,23180020,1.0
23180120,2009-10,Octubre,2009,399.5,399.5,,1.0
