Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23215030,2000-01,Enero,2000,1.3,1.3,,1.0
23215030,2000-02,Febrero,2000,41.5,41.5,23210160,1.0
23215030,2000-03,Marzo,2000,27.3,27.3,,1.0
23215030,2000-04,Abril,2000,112.9,112.9,23210160,1.0
23215030,2000-05,Mayo,2000,151.6,139.94067699215134,23210160,0.9230915368875419
23215030,2000-06,Junio,2000,307.4,307.4,,1.0
23215030,2000-07,Julio,2000,80.7,inf,23210160,inf
23215030,2000-08,Agosto,2000,65.8,65.8,,1.0
23215030,2000-09,Septiembre,2000,388.7,388.7,,1.0
23215030,2000-10,Octubre,2000,92.9,inf,23210160,inf
23215030,2000-11,Noviembre,2000,107.0,107.0,,1.0
23215030,2000-12,Diciembre,2000,125.3,125.3,,1.0
23215030,2001-01,Enero,2001,7.6,7.6,,1.0
23215030,2001-02,Febrero,2001,20.4,20.4,23210160,1.0
23215030,2001-03,Marzo,2001,84.1,84.1,,1.0
23215030,2001-04,Abril,2001,81.5,81.5,23210160,1.0
23215030,2001-05,Mayo,2001,145.3,134.12520030975983,23210160,0.9230915368875419
23215030,2001-06,Junio,2001,49.0,49.0,,1.0
23215030,2001-07,Julio,2001,70.0,70.0,23210160,1.0
23215030,2001-08,Agosto,2001,208.7,208.7,,1.0
23215030,2001-09,Septiembre,2001,143.4,143.4,,1.0
23215030,2001-10,Octubre,2001,66.0,66.0,23210160,1.0
23215030,2001-11,Noviembre,2001,139.4,139.4,,1.0
23215030,2001-12,Diciembre,2001,64.1,64.1,,1.0
23215030,2002-01,Enero,2002,9.6,9.6,,1.0
23215030,2002-02,Febrero,2002,18.9,18.9,23210160,1.0
23215030,2002-03,Marzo,2002,63.5,63.5,,1.0
23215030,2002-04,Abril,2002,236.7,236.7,23210160,1.0
23215030,2002-05,Mayo,2002,85.7,79.10894471126234,23210160,0.9230915368875419
23215030,2002-06,Junio,2002,121.4,121.4,,1.0
23215030,2002-07,Julio,2002,136.9,136.9,23210160,1.0
23215030,2002-08,Agosto,2002,90.2,90.2,,1.0
23215030,2002-09,Septiembre,2002,164.2,164.2,,1.0
23215030,2002-10,Octubre,2002,224.5,224.5,23210160,1.0
23215030,2002-11,Noviembre,2002,96.5,96.5,,1.0
23215030,2002-12,Diciembre,2002,73.4,73.4,,1.0
23215030,2003-01,Enero,2003,0.0,0.0,,1.0
23215030,2003-02,Febrero,2003,4.4,4.4,23210160,1.0
23215030,2003-03,Marzo,2003,53.6,53.6,,1.0
23215030,2003-04,Abril,2003,91.4,91.4,23210160,1.0
23215030,2003-05,Mayo,2003,103.5,95.53997406786058,23210160,0.9230915368875419
23215030,2003-06,Junio,2003,255.2,255.2,,1.0
23215030,2003-07,Julio,2003,154.8,154.8,23210160,1.0
23215030,2003-08,Agosto,2003,130.4,130.4,,1.0
23215030,2003-09,Septiembre,2003,182.3,182.3,,1.0
23215030,2003-10,Octubre,2003,136.6,136.6,23210160,1.0
23215030,2003-11,Noviembre,2003,184.0,184.0,,1.0
23215030,2003-12,Diciembre,2003,24.8,24.8,,1.0
23215030,2004-01,Enero,2004,4.2,4.2,,1.0
23215030,2004-02,Febrero,2004,27.6,27.6,23210160,1.0
23215030,2004-03,Marzo,2004,29.5,29.5,,1.0
23215030,2004-04,Abril,2004,178.0,178.0,23210160,1.0
23215030,2004-05,Mayo,2004,150.3,150.3,23210160,1.0
23215030,2004-06,Junio,2004,29.1,29.1,,1.0
23215030,2004-07,Julio,2004,128.2,128.2,23210160,1.0
23215030,2004-08,Agosto,2004,85.8,85.8,,1.0
23215030,2004-09,Septiembre,2004,132.1,132.1,,1.0
