Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23180020,2000-01,Enero,2000,6.0,6.0,23180080,1.0
23180020,2000-02,Febrero,2000,114.0,114.0,23180080,1.0
23180020,2000-03,Marzo,2000,108.0,inf,23180080,inf
23180020,2000-04,Abril,2000,232.0,372.037701795243,23180080,1.6036107836001852
23180020,2000-05,Mayo,2000,422.0,422.0,23180080,1.0
23180020,2000-06,Junio,2000,204.0,204.0,23180080,1.0
23180020,2000-07,Julio,2000,328.0,328.0,23180080,1.0
23180020,2000-08,Agosto,2000,191.0,191.0,,1.0
23180020,2000-09,Septiembre,2000,306.0,306.0,,1.0
23180020,2000-10,Octubre,2000,404.0,404.0,,1.0
23180020,2000-11,Noviembre,2000,57.0,57.0,,1.0
23180020,2000-12,Diciembre,2000,118.0,118.0,23180080,1.0
23180020,2001-01,Enero,2001,20.0,20.0,23180080,1.0
23180020,2001-02,Febrero,2001,0.0,0.0,23180080,1.0
23180020,2001-03,Marzo,2001,392.0,392.0,23180080,1.0
23180020,2001-04,Abril,2001,147.0,235.73078518922722,23180080,1.6036107836001852
23180020,2001-05,Mayo,2001,485.0,485.0,23180080,1.0
23180020,2001-06,Junio,2001,217.0,217.0,23180080,1.0
23180020,2001-07,Julio,2001,292.0,292.0,23180080,1.0
23180020,2001-08,Agosto,2001,162.0,162.0,,1.0
23180020,2001-09,Septiembre,2001,388.0,388.0,,1.0
23180020,2001-10,Octubre,2001,348.0,348.0,,1.0
23180020,2001-11,Noviembre,2001,285.0,285.0,,1.0
23180020,2001-12,Diciembre,2001,128.0,128.0,23180080,1.0
23180020,2002-01,Enero,2002,2.0,2.0,23180080,1.0
23180020,2002-02,Febrero,2002,51.0,51.0,23180080,1.0
23180020,2002-03,Marzo,2002,91.0,91.0,23180080,1.0
23180020,2002-04,Abril,2002,224.0,359.20881552644147,23180080,1.6036107836001852
23180020,2002-05,Mayo,2002,244.0,244.0,23180080,1.0
23180020,2002-06,Junio,2002,298.0,298.0,23180080,1.0
23180020,2002-07,Julio,2002,272.0,272.0,23180080,1.0
23180020,2002-08,Agosto,2002,209.0,209.0,,1.0
23180020,2002-09,Septiembre,2002,249.0,249.0,,1.0
23180020,2002-10,Octubre,2002,299.0,299.0,,1.0
23180020,2002-11,Noviembre,2002,262.0,262.0,,1.0
23180020,2002-12,Diciembre,2002,8.0,8.0,23180080,1.0
23180020,2003-01,Enero,2003,16.0,16.0,23180080,1.0
23180020,2003-02,Febrero,2003,66.0,66.0,23180080,1.0
23180020,2003-03,Marzo,2003,81.0,81.0,23180080,1.0
23180020,2003-04,Abril,2003,260.0,260.0,23180080,1.0
23180020,2003-05,Mayo,2003,495.0,495.0,23180080,1.0
23180020,2003-06,Junio,2003,253.0,253.0,23180080,1.0
23180020,2003-07,Julio,2003,436.0,436.0,23180080,1.0
23180020,2003-08,Agosto,2003,528.0,528.0,,1.0
23180020,2003-09,Septiembre,2003,271.0,271.0,,1.0
23180020,2003-10,Octubre,2003,366.0,366.0,,1.0
23180020,2003-11,Noviembre,2003,359.0,359.0,,1.0
23180020,2003-12,Diciembre,2003,124.0,124.0,23180080,1.0
23180020,2004-01,Enero,2004,0.0,0.0,23180080,1.0
23180020,2004-02,Febrero,2004,64.0,64.0,23180080,1.0
23180020,2004-03,Marzo,2004,52.0,52.0,23180080,1.0
23180020,2004-04,Abril,2004,419.0,419.0,23180080,1.0
23180020,2004-05,Mayo,2004,510.0,510.0,23180080,1.0
23180020,2004-06,Junio,2004,221.0,221.0,23180080,1.0
23180020,2004-07,Julio,2004,575.0,575.0,23180080,1.0
23180020,2004-08,Agosto,2004,206.0,206.0,,1.0
23180020,2004-09,Septiembre,2004,237.0,237.0,,1.0
23180020,2004-10,Octubre,2004,299.0,299.0,,1.0
23180020,2004-11,Noviembre,2004,296.0,296.0,,1.0
23180020,2004-12,Diciembre,2004,48.0,48.0,23180080,1.0
23180020,2005-01,Enero,2005,9.0,9.0,23180080,1.0
23180020,2005-02,Febrero,2005,22.0,22.0,23180080,1.0
23180020,2005-03,Marzo,2005,127.0,127.0,23180080,1.0
23180020,2005-04,Abril,2005,366.0,366.0,23180080,1.0
23180020,2005-05,Mayo,2005,230.0,230.0,23180080,1.0
23180020,2005-06,Junio,2005,220.0,220.0,23180080,1.0
23180020,2005-07,Julio,2005,210.0,210.0,23180080,1.0
23180020,2005-08,Agosto,2005,276.0,276.0,,1.0
23180020,2005-09,Septiembre,2005,306.0,306.0,,1.0
23180020,2005-10,Octubre,2005,298.0,298.0,,1.0
23180020,2005-11,Noviembre,2005,417.0,417.0,,1.0
23180020,2005-12,Diciembre,2005,60.0,60.0,23180080,1.0
23180020,2006-01,Enero,2006,59.0,59.0,23180080,1.0
23180020,2006-02,Febrero,2006,101.0,101.0,23180080,1.0
23180020,2006-03,Marzo,2006,275.0,275.0,23180080,1.0
23180020,2006-04,Abril,2006,269.0,269.0,23180080,1.0
23180020,2006-05,Mayo,2006,601.0,601.0,23180080,1.0
23180020,2006-06,Junio,2006,414.0,414.0,23180080,1.0
23180020,2006-07,Julio,2006,331.0,331.0,23180080,1.0
23180020,2006-08,Agosto,2006,551.0,551.0,,1.0
23180020,2006-09,Septiembre,2006,196.0,196.0,,1.0
23180020,2006-10,Octubre,2006,459.0,459.0,,1.0
23180020,2006-11,Noviembre,2006,299.0,299.0,,1.0
23180020,2006-12,Diciembre,2006,162.0,162.0,23180080,1.0
23180020,2007-01,Enero,2007,0.0,0.0,23180080,1.0
23180020,2007-02,Febrero,2007,2.0,2.0,23180080,1.0
23180020,2007-03,Marzo,2007,200.0,200.0,23180080,1.0
23180020,2007-04,Abril,2007,501.0,501.0,23180080,1.0
23180020,2007-05,Mayo,2007,276.0,276.0,23180080,1.0
23180020,2007-06,Junio,2007,196.0,196.0,23180080,1.0
23180020,2007-07,Julio,2007,251.0,251.0,23180080,1.0
23180020,2007-08,Agosto,2007,359.0,359.0,,1.0
23180020,2007-09,Septiembre,2007,279.0,279.0,,1.0
23180020,2007-10,Octubre,2007,602.0,602.0,,1.0
23180020,2007-11,Noviembre,2007,172.0,172.0,,1.0
23180020,2007-12,Diciembre,2007,157.0,157.0,23180080,1.0
23180020,2008-01,Enero,2008,17.0,17.0,23180080,1.0
23180020,2008-02,Febrero,2008,57.0,57.0,23180080,1.0
23180020,2008-03,Marzo,2008,127.0,127.0,23180080,1.0
23180020,2008-04,Abril,2008,255.0,255.0,23180080,1.0
23180020,2008-05,Mayo,2008,377.0,377.0,23180080,1.0
23180020,2008-06,Junio,2008,388.0,388.0,23180080,1.0
23180020,2008-07,Julio,2008,312.20467130577174,312.20467130577174,23180080,1.0
23180020,2008-08,Agosto,2008,482.0,482.0,,1.0
23180020,2008-09,Septiembre,2008,375.5,375.5,,1.0
23180020,2008-10,Octubre,2008,308.0,308.0,,1.0
23180020,2008-11,Noviembre,2008,633.0,633.0,,1.0
23180020,2008-12,Diciembre,2008,17.0,17.0,23180080,1.0
