Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23020100,2000-01,Enero,2000,245.8,278.68510087814025,23025040,1.1337880426287235
23020100,2000-02,Febrero,2000,244.9,228.17781315799058,23025040,0.9317183060759109
23020100,2000-03,Marzo,2000,189.2,189.2,,1.0
23020100,2000-04,Abril,2000,440.7,437.70009241264444,23025040,0.9931928577550362
23020100,2000-05,Mayo,2000,362.0,362.0,23025040,1.0
23020100,2000-06,Junio,2000,241.3,241.3,23025040,1.0
23020100,2000-07,Julio,2000,204.4,204.4,23025040,1.0
23020100,2000-08,Agosto,2000,135.9,135.9,23025040,1.0
23020100,2000-09,Septiembre,2000,532.3,532.3,,1.0
23020100,2000-10,Octubre,2000,493.9,493.9,,1.0
23020100,2000-11,Noviembre,2000,743.9,743.9,,1.0
23020100,2000-12,Diciembre,2000,238.8,238.8,23025040,1.0
23020100,2001-01,Enero,2001,78.0,88.43546732504043,23025040,1.1337880426287235
23020100,2001-02,Febrero,2001,71.9,66.990546206858,23025040,0.9317183060759109
23020100,2001-03,Marzo,2001,467.9,467.9,,1.0
23020100,2001-04,Abril,2001,234.2,232.60576728622945,23025040,0.9931928577550362
23020100,2001-05,Mayo,2001,444.1,444.1,23025040,1.0
23020100,2001-06,Junio,2001,67.9,67.9,23025040,1.0
23020100,2001-07,Julio,2001,156.3,156.3,23025040,1.0
23020100,2001-08,Agosto,2001,129.0,129.0,23025040,1.0
23020100,2001-09,Septiembre,2001,265.5,265.5,,1.0
23020100,2001-10,Octubre,2001,640.6,640.6,,1.0
23020100,2001-11,Noviembre,2001,799.4,799.4,,1.0
23020100,2001-12,Diciembre,2001,434.5,434.5,23025040,1.0
23020100,2002-01,Enero,2002,182.8,207.25645419253067,23025040,1.1337880426287235
23020100,2002-02,Febrero,2002,61.4,57.207503993060925,23025040,0.9317183060759109
23020100,2002-03,Marzo,2002,272.0,272.0,,1.0
23020100,2002-04,Abril,2002,412.8,409.99001168127893,23025040,0.9931928577550362
23020100,2002-05,Mayo,2002,286.2,286.2,23025040,1.0
23020100,2002-06,Junio,2002,126.2,126.2,23025040,1.0
23020100,2002-07,Julio,2002,153.9,153.9,23025040,1.0
23020100,2002-08,Agosto,2002,185.2,185.2,23025040,1.0
23020100,2002-09,Septiembre,2002,209.4,209.4,,1.0
23020100,2002-10,Octubre,2002,416.3,416.3,,1.0
23020100,2002-11,Noviembre,2002,311.5,311.5,,1.0
23020100,2002-12,Diciembre,2002,647.6,647.6,23025040,1.0
23020100,2003-01,Enero,2003,81.1,91.95021025718947,23025040,1.1337880426287235
23020100,2003-02,Febrero,2003,304.2,283.4287087082921,23025040,0.9317183060759109
23020100,2003-03,Marzo,2003,234.6,234.6,,1.0
23020100,2003-04,Abril,2003,430.9,427.96680240664506,23025040,0.9931928577550362
23020100,2003-05,Mayo,2003,149.9,149.9,23025040,1.0
23020100,2003-06,Junio,2003,439.7,439.7,23025040,1.0
23020100,2003-07,Julio,2003,74.3,74.3,23025040,1.0
23020100,2003-08,Agosto,2003,163.8,163.8,23025040,1.0
23020100,2003-09,Septiembre,2003,227.8,227.8,,1.0
23020100,2003-10,Octubre,2003,744.7,744.7,,1.0
23020100,2003-11,Noviembre,2003,435.3,435.3,,1.0
23020100,2003-12,Diciembre,2003,224.6,224.6,23025040,1.0
23020100,2004-01,Enero,2004,220.5,220.5,23025040,1.0
23020100,2004-02,Febrero,2004,117.2,109.19738547209676,23025040,0.9317183060759109
23020100,2004-03,Marzo,2004,135.1,135.1,,1.0
23020100,2004-04,Abril,2004,173.7,172.51759939204976,23025040,0.9931928577550362
23020100,2004-05,Mayo,2004,170.5,170.5,23025040,1.0
23020100,2004-06,Junio,2004,26.8,26.8,23025040,1.0
23020100,2004-07,Julio,2004,44.2,44.2,23025040,1.0
23020100,2004-08,Agosto,2004,68.1,68.1,23025040,1.0
23020100,2004-09,Septiembre,2004,127.5,127.5,,1.0
23020100,2004-10,Octubre,2004,451.6,451.6,,1.0
23020100,2004-11,Noviembre,2004,436.6,436.6,,1.0
23020100,2004-12,Diciembre,2004,291.5,291.5,23025040,1.0
23020100,2005-01,Enero,2005,378.1,378.1,23025040,1.0
23020100,2005-02,Febrero,2005,84.4,78.63702503280689,23025040,0.9317183060759109
23020100,2005-03,Marzo,2005,297.9,297.9,,1.0
23020100,2005-04,Abril,2005,310.8,308.68434019026523,23025040,0.9931928577550362
23020100,2005-05,Mayo,2005,499.7,499.7,23025040,1.0
23020100,2005-06,Junio,2005,245.9,245.9,23025040,1.0
23020100,2005-07,Julio,2005,283.5,283.5,23025040,1.0
23020100,2005-08,Agosto,2005,196.0,196.0,23025040,1.0
23020100,2005-09,Septiembre,2005,282.9,282.9,,1.0
23020100,2005-10,Octubre,2005,435.9118185598858,435.9118185598858,,1.0
23020100,2005-11,Noviembre,2005,192.6,192.6,,1.0
23020100,2005-12,Diciembre,2005,252.4,252.4,23025040,1.0
23020100,2006-01,Enero,2006,172.5,172.5,23025040,1.0
23020100,2006-02,Febrero,2006,86.0,80.12777432252834,23025040,0.9317183060759109
23020100,2006-03,Marzo,2006,291.6,291.6,,1.0
23020100,2006-04,Abril,2006,346.5,346.5,23025040,1.0
23020100,2006-05,Mayo,2006,429.9,429.9,23025040,1.0
23020100,2006-06,Junio,2006,194.3,194.3,23025040,1.0
23020100,2006-07,Julio,2006,52.7,52.7,23025040,1.0
23020100,2006-08,Agosto,2006,210.6,210.6,23025040,1.0
23020100,2006-09,Septiembre,2006,245.8,245.8,,1.0
23020100,2006-10,Octubre,2006,539.4,539.4,,1.0
23020100,2006-11,Noviembre,2006,742.0,742.0,,1.0
23020100,2006-12,Diciembre,2006,495.6,495.6,23025040,1.0
23020100,2007-01,Enero,2007,581.8,581.8,23025040,1.0
23020100,2007-02,Febrero,2007,3.8,3.8,23025040,1.0
23020100,2007-03,Marzo,2007,468.3,468.3,,1.0
23020100,2007-04,Abril,2007,494.4,494.4,23025040,1.0
23020100,2007-05,Mayo,2007,250.8,250.8,23025040,1.0
23020100,2007-06,Junio,2007,66.8,66.8,23025040,1.0
23020100,2007-07,Julio,2007,191.3,191.3,23025040,1.0
23020100,2007-08,Agosto,2007,251.3,251.3,23025040,1.0
23020100,2007-09,Septiembre,2007,258.9,258.9,,1.0
23020100,2007-10,Octubre,2007,1034.1,1034.1,,1.0
23020100,2007-11,Noviembre,2007,567.1,567.1,,1.0
23020100,2007-12,Diciembre,2007,316.3,316.3,23025040,1.0
23020100,2008-01,Enero,2008,244.3,244.3,23025040,1.0
