Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190380,2000-01,Enero,2000,183.0,183.0,,1.0
23190380,2000-02,Febrero,2000,286.0,286.0,,1.0
23190380,2000-03,Marzo,2000,134.0,134.0,23190350,1.0
23190380,2000-04,Abril,2000,29.0,inf,23190350,inf
23190380,2000-05,Mayo,2000,134.0,134.0,,1.0
23190380,2000-06,Junio,2000,58.0,58.0,23190350,1.0
23190380,2000-07,Julio,2000,36.0,36.0,,1.0
23190380,2000-08,Agosto,2000,26.0,inf,23190350,inf
23190380,2000-09,Septiembre,2000,177.0,177.0,,1.0
23190380,2000-10,Octubre,2000,151.0,151.0,,1.0
23190380,2000-11,Noviembre,2000,162.0,162.0,,1.0
23190380,2000-12,Diciembre,2000,0.0,0.0,,1.0
23190380,2001-01,Enero,2001,24.0,24.0,,1.0
23190380,2001-02,Febrero,2001,20.0,20.0,,1.0
23190380,2001-03,Marzo,2001,190.0,190.0,23190350,1.0
23190380,2001-04,Abril,2001,8.0,8.0,23190350,1.0
23190380,2001-05,Mayo,2001,158.0,158.0,,1.0
23190380,2001-06,Junio,2001,47.0,47.0,23190350,1.0
23190380,2001-07,Julio,2001,96.0,96.0,,1.0
23190380,2001-08,Agosto,2001,8.0,8.0,23190350,1.0
23190380,2001-09,Septiembre,2001,86.0,86.0,,1.0
23190380,2001-10,Octubre,2001,286.0,286.0,,1.0
23190380,2001-11,Noviembre,2001,229.0,229.0,,1.0
23190380,2001-12,Diciembre,2001,97.0,97.0,,1.0
23190380,2002-01,Enero,2002,47.0,47.0,,1.0
23190380,2002-02,Febrero,2002,14.0,14.0,,1.0
23190380,2002-03,Marzo,2002,108.0,108.0,23190350,1.0
23190380,2002-04,Abril,2002,245.0,245.0,23190350,1.0
23190380,2002-05,Mayo,2002,113.0,113.0,,1.0
23190380,2002-06,Junio,2002,110.0,110.0,23190350,1.0
23190380,2002-07,Julio,2002,33.0,33.0,,1.0
23190380,2002-08,Agosto,2002,114.0,114.0,23190350,1.0
23190380,2002-09,Septiembre,2002,37.0,37.0,,1.0
23190380,2002-10,Octubre,2002,114.0,114.0,,1.0
23190380,2002-11,Noviembre,2002,66.0,66.0,,1.0
23190380,2002-12,Diciembre,2002,86.0,86.0,,1.0
23190380,2003-01,Enero,2003,3.0,3.0,,1.0
23190380,2003-02,Febrero,2003,125.0,125.0,,1.0
23190380,2003-03,Marzo,2003,179.0,179.0,23190350,1.0
23190380,2003-04,Abril,2003,94.0,94.0,23190350,1.0
23190380,2003-05,Mayo,2003,46.0,46.0,,1.0
23190380,2003-06,Junio,2003,114.0,114.0,23190350,1.0
23190380,2003-07,Julio,2003,39.0,39.0,,1.0
23190380,2003-08,Agosto,2003,103.0,103.0,23190350,1.0
23190380,2003-09,Septiembre,2003,165.0,165.0,,1.0
23190380,2003-10,Octubre,2003,211.0,211.0,,1.0
23190380,2003-11,Noviembre,2003,716.0,716.0,,1.0
23190380,2003-12,Diciembre,2003,149.0,149.0,,1.0
23190380,2004-01,Enero,2004,31.0,31.0,,1.0
23190380,2004-02,Febrero,2004,63.0,63.0,,1.0
23190380,2004-03,Marzo,2004,134.0,134.0,23190350,1.0
23190380,2004-04,Abril,2004,98.0,98.0,23190350,1.0
23190380,2004-05,Mayo,2004,148.0,148.0,,1.0
23190380,2004-06,Junio,2004,45.0,45.0,23190350,1.0
23190380,2004-07,Julio,2004,48.67046652396118,48.67046652396118,,1.0
23190380,2004-08,Agosto,2004,107.7505321396277,107.7505321396277,23190350,1.0
23190380,2004-09,Septiembre,2004,155.0,155.0,,1.0
23190380,2004-10,Octubre,2004,152.0,152.0,,1.0
23190380,2004-11,Noviembre,2004,217.0,217.0,,1.0
23190380,2004-12,Diciembre,2004,150.0,150.0,,1.0
23190380,2005-01,Enero,2005,114.0,114.0,,1.0
23190380,2005-02,Febrero,2005,196.0,196.0,,1.0
23190380,2005-03,Marzo,2005,219.0,219.0,23190350,1.0
23190380,2005-04,Abril,2005,199.0,199.0,23190350,1.0
23190380,2005-05,Mayo,2005,170.0,170.0,,1.0
23190380,2005-06,Junio,2005,74.0,74.0,23190350,1.0
23190380,2005-07,Julio,2005,27.0,27.0,,1.0
23190380,2005-08,Agosto,2005,57.0,57.0,23190350,1.0
23190380,2005-09,Septiembre,2005,78.0,78.0,,1.0
23190380,2005-10,Octubre,2005,281.0,281.0,,1.0
23190380,2005-11,Noviembre,2005,271.0,271.0,,1.0
23190380,2005-12,Diciembre,2005,105.0,105.0,,1.0
23190380,2006-01,Enero,2006,114.0,114.0,,1.0
23190380,2006-02,Febrero,2006,48.0,48.0,,1.0
23190380,2006-03,Marzo,2006,105.4,105.4,23190350,1.0
23190380,2006-04,Abril,2006,166.8,166.8,23190350,1.0
23190380,2006-05,Mayo,2006,95.8,95.8,,1.0
23190380,2006-06,Junio,2006,159.2,159.2,23190350,1.0
23190380,2006-07,Julio,2006,36.8,36.8,,1.0
23190380,2006-08,Agosto,2006,62.3,62.3,23190350,1.0
23190380,2006-09,Septiembre,2006,53.3,53.3,,1.0
23190380,2006-10,Octubre,2006,198.7,198.7,,1.0
23190380,2006-11,Noviembre,2006,61.0,61.0,,1.0
23190380,2006-12,Diciembre,2006,65.6,65.6,,1.0
23190380,2007-01,Enero,2007,111.8,111.8,,1.0
23190380,2007-02,Febrero,2007,92.0,92.0,,1.0
23190380,2007-03,Marzo,2007,234.0,234.0,23190350,1.0
23190380,2007-04,Abril,2007,73.2,73.2,23190350,1.0
23190380,2007-05,Mayo,2007,127.5,127.5,,1.0
23190380,2007-06,Junio,2007,66.3,66.3,23190350,1.0
23190380,2007-07,Julio,2007,48.3,48.3,,1.0
23190380,2007-08,Agosto,2007,90.4,90.4,23190350,1.0
23190380,2007-09,Septiembre,2007,56.4,56.4,,1.0
23190380,2007-10,Octubre,2007,239.5,239.5,,1.0
23190380,2007-11,Noviembre,2007,171.9,171.9,,1.0
23190380,2007-12,Diciembre,2007,25.7,25.7,,1.0
23190380,2008-01,Enero,2008,128.5,128.5,,1.0
23190380,2008-02,Febrero,2008,299.5,299.5,,1.0
