Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190280,2016-06,Junio,2016,71.0,30.18964706538047,23190590,0.4252062966954996
23190280,2016-07,Julio,2016,157.0,157.0,23190590,1.0
23190280,2016-08,Agosto,2016,93.0,93.0,,1.0
23190280,2016-09,Septiembre,2016,40.0,40.0,23190590,1.0
23190280,2016-10,Octubre,2016,158.0,158.0,,1.0
23190280,2016-11,Noviembre,2016,116.0,116.0,,1.0
23190280,2016-12,Diciembre,2016,3.0,3.0,,1.0
23190280,2017-01,Enero,2017,8.0,8.0,,1.0
23190280,2017-02,Febrero,2017,61.0,61.0,,1.0
23190280,2017-03,Marzo,2017,202.0,128.1175430830881,23190590,0.6342452627875648
23190280,2017-04,Abril,2017,147.0,147.0,,1.0
23190280,2017-05,Mayo,2017,67.0,27.89133277132175,23190590,0.41628854882569777
23190280,2017-06,Junio,2017,166.0,70.58424525145293,23190590,0.4252062966954996
23190280,2017-07,Julio,2017,68.0,68.0,23190590,1.0
23190280,2017-08,Agosto,2017,43.0,43.0,,1.0
23190280,2017-09,Septiembre,2017,73.0,73.0,23190590,1.0
23190280,2017-10,Octubre,2017,164.0,164.0,,1.0
23190280,2017-11,Noviembre,2017,139.0,139.0,,1.0
23190280,2017-12,Diciembre,2017,9.0,9.0,,1.0
23190280,2018-01,Enero,2018,13.0,13.0,,1.0
23190280,2018-02,Febrero,2018,9.0,9.0,,1.0
23190280,2018-03,Marzo,2018,82.0,52.00811154858031,23190590,0.6342452627875648
23190280,2018-04,Abril,2018,97.0,97.0,,1.0
23190280,2018-05,Mayo,2018,216.0,89.91832654635071,23190590,0.41628854882569777
23190280,2018-06,Junio,2018,102.0,43.37104226294096,23190590,0.4252062966954996
23190280,2018-07,Julio,2018,56.0,56.0,23190590,1.0
23190280,2018-08,Agosto,2018,117.0,117.0,,1.0
23190280,2018-09,Septiembre,2018,62.0,18.086238728572386,23190590,0.2917135278801998
23190280,2018-10,Octubre,2018,198.0,198.0,,1.0
23190280,2018-11,Noviembre,2018,63.0,63.0,,1.0
23190280,2018-12,Diciembre,2018,0.0,0.0,,1.0
23190280,2019-01,Enero,2019,79.0,79.0,,1.0
23190280,2019-02,Febrero,2019,109.75718776854626,109.75718776854626,,1.0
23190280,2019-03,Marzo,2019,161.0,102.11348730879793,23190590,0.6342452627875648
23190280,2019-04,Abril,2019,149.0,149.0,,1.0
23190280,2019-05,Mayo,2019,151.0,62.859570872680365,23190590,0.41628854882569777
23190280,2019-06,Junio,2019,54.0,22.96114002155698,23190590,0.4252062966954996
23190280,2019-07,Julio,2019,17.0,17.0,23190590,1.0
23190280,2019-08,Agosto,2019,156.0,156.0,,1.0
23190280,2019-09,Septiembre,2019,137.0,39.964753319587366,23190590,0.2917135278801998
23190280,2019-10,Octubre,2019,77.0,77.0,,1.0
23190280,2019-11,Noviembre,2019,127.0,127.0,,1.0
23190280,2019-12,Diciembre,2019,28.0,28.0,,1.0
