Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23120210,2000-01,Enero,2000,171.4,211.38326007095134,23125080,1.2332745628410229
23120210,2000-02,Febrero,2000,376.3,inf,23125080,inf
23120210,2000-03,Marzo,2000,301.6,301.6,,1.0
23120210,2000-04,Abril,2000,336.5,inf,23125080,inf
23120210,2000-05,Mayo,2000,186.9,164.06848514594785,23125080,0.8778410120168424
23120210,2000-06,Junio,2000,131.7,148.53912901523975,23125080,1.1278597495462397
23120210,2000-07,Julio,2000,159.4,159.4,,1.0
23120210,2000-08,Agosto,2000,47.8,64.7970663537285,23125080,1.3555871622118933
23120210,2000-09,Septiembre,2000,240.7,240.7,,1.0
23120210,2000-10,Octubre,2000,386.2,386.2,,1.0
23120210,2000-11,Noviembre,2000,180.2,180.2,,1.0
23120210,2000-12,Diciembre,2000,321.0,321.0,,1.0
23120210,2001-01,Enero,2001,224.5,276.87013935780965,23125080,1.2332745628410229
23120210,2001-02,Febrero,2001,349.6,349.6,23125080,1.0
23120210,2001-03,Marzo,2001,372.6,372.6,,1.0
23120210,2001-04,Abril,2001,133.0,133.0,23125080,1.0
23120210,2001-05,Mayo,2001,323.8,284.24491969105355,23125080,0.8778410120168424
23120210,2001-06,Junio,2001,79.7,89.89042203883531,23125080,1.1278597495462397
23120210,2001-07,Julio,2001,64.5,64.5,,1.0
23120210,2001-08,Agosto,2001,28.7,38.90535155548134,23125080,1.3555871622118933
23120210,2001-09,Septiembre,2001,414.4,414.4,,1.0
23120210,2001-10,Octubre,2001,518.0,518.0,,1.0
23120210,2001-11,Noviembre,2001,393.2,393.2,,1.0
23120210,2001-12,Diciembre,2001,332.8,332.8,,1.0
23120210,2002-01,Enero,2002,119.2,147.00632789064994,23125080,1.2332745628410229
23120210,2002-02,Febrero,2002,231.9,231.9,23125080,1.0
23120210,2002-03,Marzo,2002,452.2,452.2,,1.0
23120210,2002-04,Abril,2002,573.6,573.6,23125080,1.0
23120210,2002-05,Mayo,2002,323.8,284.24491969105355,23125080,0.8778410120168424
23120210,2002-06,Junio,2002,72.0,81.20590196732925,23125080,1.1278597495462397
23120210,2002-07,Julio,2002,143.6,143.6,,1.0
23120210,2002-08,Agosto,2002,120.1,162.8060181816484,23125080,1.3555871622118933
23120210,2002-09,Septiembre,2002,146.7,146.7,,1.0
23120210,2002-10,Octubre,2002,515.4,515.4,,1.0
23120210,2002-11,Noviembre,2002,188.5,188.5,,1.0
23120210,2002-12,Diciembre,2002,533.7,533.7,,1.0
23120210,2003-01,Enero,2003,150.3,185.36116679500574,23125080,1.2332745628410229
23120210,2003-02,Febrero,2003,272.9,272.9,23125080,1.0
23120210,2003-03,Marzo,2003,200.9,200.9,,1.0
23120210,2003-04,Abril,2003,571.3,571.3,23125080,1.0
23120210,2003-05,Mayo,2003,176.2,176.2,23125080,1.0
23120210,2003-06,Junio,2003,207.1,233.57975413102622,23125080,1.1278597495462397
23120210,2003-07,Julio,2003,50.7,50.7,,1.0
23120210,2003-08,Agosto,2003,118.6,160.77263743833055,23125080,1.3555871622118933
23120210,2003-09,Septiembre,2003,242.7,242.7,,1.0
23120210,2003-10,Octubre,2003,417.2,417.2,,1.0
23120210,2003-11,Noviembre,2003,592.5,592.5,,1.0
23120210,2003-12,Diciembre,2003,332.7,332.7,,1.0
23120210,2004-01,Enero,2004,142.5,142.5,23125080,1.0
23120210,2004-02,Febrero,2004,216.9,216.9,23125080,1.0
23120210,2004-03,Marzo,2004,204.7,204.7,,1.0
23120210,2004-04,Abril,2004,367.6,367.6,23125080,1.0
23120210,2004-05,Mayo,2004,485.8,485.8,23125080,1.0
23120210,2004-06,Junio,2004,61.4,69.25058862213912,23125080,1.1278597495462397
23120210,2004-07,Julio,2004,88.3,88.3,,1.0
23120210,2004-08,Agosto,2004,87.4,118.47831797731949,23125080,1.3555871622118933
