Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23130010,2000-01,Enero,2000,89.0,89.0,23155030,1.0
23130010,2000-02,Febrero,2000,94.0,94.0,,1.0
23130010,2000-03,Marzo,2000,249.0,354.021286795065,23155030,1.4217722361247591
23130010,2000-04,Abril,2000,230.0,144.88866221784284,23155030,0.6299507052949689
23130010,2000-05,Mayo,2000,398.0,398.0,23155030,1.0
23130010,2000-06,Junio,2000,275.0,275.0,23155030,1.0
23130010,2000-07,Julio,2000,265.0,265.0,23155030,1.0
23130010,2000-08,Agosto,2000,225.0,225.0,,1.0
23130010,2000-09,Septiembre,2000,561.0,561.0,,1.0
23130010,2000-10,Octubre,2000,339.0,339.0,,1.0
23130010,2000-11,Noviembre,2000,235.0,235.0,,1.0
23130010,2000-12,Diciembre,2000,193.0,193.0,,1.0
23130010,2001-01,Enero,2001,73.0,73.0,23155030,1.0
23130010,2001-02,Febrero,2001,3.0,3.0,,1.0
23130010,2001-03,Marzo,2001,306.0,435.0623042541763,23155030,1.4217722361247591
23130010,2001-04,Abril,2001,320.0,201.58422569439006,23155030,0.6299507052949689
23130010,2001-05,Mayo,2001,349.0,349.0,23155030,1.0
23130010,2001-06,Junio,2001,101.0,101.0,23155030,1.0
23130010,2001-07,Julio,2001,159.0,159.0,23155030,1.0
23130010,2001-08,Agosto,2001,131.0,131.0,,1.0
23130010,2001-09,Septiembre,2001,363.0,363.0,,1.0
23130010,2001-10,Octubre,2001,273.0,273.0,,1.0
23130010,2001-11,Noviembre,2001,382.0,382.0,,1.0
23130010,2001-12,Diciembre,2001,164.0,164.0,,1.0
23130010,2002-01,Enero,2002,3.0,3.0,23155030,1.0
23130010,2002-02,Febrero,2002,29.0,29.0,,1.0
23130010,2002-03,Marzo,2002,84.0,119.42886783447976,23155030,1.4217722361247591
23130010,2002-04,Abril,2002,246.0,154.96787350256236,23155030,0.6299507052949689
23130010,2002-05,Mayo,2002,321.0,321.0,23155030,1.0
23130010,2002-06,Junio,2002,265.6303578140147,265.6303578140147,23155030,1.0
23130010,2002-07,Julio,2002,121.0,121.0,23155030,1.0
23130010,2002-08,Agosto,2002,248.0,248.0,,1.0
23130010,2002-09,Septiembre,2002,377.0,377.0,,1.0
23130010,2002-10,Octubre,2002,360.04844238308647,360.04844238308647,,1.0
23130010,2002-11,Noviembre,2002,341.86268019170416,341.86268019170416,,1.0
23130010,2002-12,Diciembre,2002,187.0,187.0,,1.0
23130010,2003-01,Enero,2003,43.0,43.0,23155030,1.0
23130010,2003-02,Febrero,2003,112.0,112.0,,1.0
23130010,2003-03,Marzo,2003,149.0,211.8440631825891,23155030,1.4217722361247591
23130010,2003-04,Abril,2003,321.0,202.21417639968502,23155030,0.6299507052949689
23130010,2003-05,Mayo,2003,269.0,269.0,23155030,1.0
23130010,2003-06,Junio,2003,303.0,303.0,23155030,1.0
23130010,2003-07,Julio,2003,399.0,399.0,23155030,1.0
23130010,2003-08,Agosto,2003,118.0,118.0,,1.0
23130010,2003-09,Septiembre,2003,368.0,368.0,,1.0
23130010,2003-10,Octubre,2003,548.0,548.0,,1.0
23130010,2003-11,Noviembre,2003,335.0,335.0,,1.0
23130010,2003-12,Diciembre,2003,205.0,205.0,,1.0
23130010,2004-01,Enero,2004,22.0,22.0,23155030,1.0
23130010,2004-02,Febrero,2004,52.0,52.0,,1.0
23130010,2004-03,Marzo,2004,66.0,66.0,23155030,1.0
23130010,2004-04,Abril,2004,313.0,313.0,23155030,1.0
23130010,2004-05,Mayo,2004,271.0,271.0,23155030,1.0
23130010,2004-06,Junio,2004,196.0,196.0,23155030,1.0
23130010,2004-07,Julio,2004,442.0,442.0,23155030,1.0
23130010,2004-08,Agosto,2004,132.0,132.0,,1.0
23130010,2004-09,Septiembre,2004,470.0,470.0,,1.0
23130010,2004-10,Octubre,2004,528.0,528.0,,1.0
23130010,2004-11,Noviembre,2004,223.0,223.0,,1.0
23130010,2004-12,Diciembre,2004,180.0,180.0,,1.0
23130010,2005-01,Enero,2005,30.0,30.0,23155030,1.0
23130010,2005-02,Febrero,2005,40.0,40.0,,1.0
23130010,2005-03,Marzo,2005,321.0,321.0,23155030,1.0
23130010,2005-04,Abril,2005,219.0,219.0,23155030,1.0
23130010,2005-05,Mayo,2005,530.0,530.0,23155030,1.0
23130010,2005-06,Junio,2005,417.0,417.0,23155030,1.0
23130010,2005-07,Julio,2005,284.0,284.0,23155030,1.0
23130010,2005-08,Agosto,2005,386.0,386.0,,1.0
23130010,2005-09,Septiembre,2005,212.0,212.0,,1.0
23130010,2005-10,Octubre,2005,438.0,438.0,,1.0
23130010,2005-11,Noviembre,2005,443.0,443.0,,1.0
23130010,2005-12,Diciembre,2005,211.0,211.0,,1.0
23130010,2006-01,Enero,2006,52.0,52.0,23155030,1.0
23130010,2006-02,Febrero,2006,82.0,82.0,,1.0
23130010,2006-03,Marzo,2006,284.0,284.0,23155030,1.0
23130010,2006-04,Abril,2006,187.0,187.0,23155030,1.0
23130010,2006-05,Mayo,2006,301.0,301.0,23155030,1.0
23130010,2006-06,Junio,2006,406.0,406.0,23155030,1.0
23130010,2006-07,Julio,2006,358.0,358.0,23155030,1.0
23130010,2006-08,Agosto,2006,379.0,379.0,,1.0
23130010,2006-09,Septiembre,2006,331.0,331.0,,1.0
23130010,2006-10,Octubre,2006,227.4,227.4,,1.0
