Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23210020,2000-01,Enero,2000,15.0,15.0,23210120,1.0
23210020,2000-02,Febrero,2000,43.0,43.0,,1.0
23210020,2000-03,Marzo,2000,39.0,inf,23210120,inf
23210020,2000-04,Abril,2000,139.0,255.0212955150947,23210120,1.8346855792452856
23210020,2000-05,Mayo,2000,180.0,180.0,23210120,1.0
23210020,2000-06,Junio,2000,155.0,204.85697850114258,23210120,1.321657925813823
23210020,2000-07,Julio,2000,80.0,80.0,,1.0
23210020,2000-08,Agosto,2000,126.0,126.0,23210120,1.0
23210020,2000-09,Septiembre,2000,386.0,386.0,,1.0
23210020,2000-10,Octubre,2000,255.0,255.0,,1.0
23210020,2000-11,Noviembre,2000,110.0,110.0,,1.0
23210020,2000-12,Diciembre,2000,35.0,35.0,,1.0
23210020,2001-01,Enero,2001,3.0,3.0,23210120,1.0
23210020,2001-02,Febrero,2001,0.0,0.0,,1.0
23210020,2001-03,Marzo,2001,176.0,176.0,23210120,1.0
23210020,2001-04,Abril,2001,25.0,45.86713948113214,23210120,1.8346855792452856
23210020,2001-05,Mayo,2001,100.0,100.0,23210120,1.0
23210020,2001-06,Junio,2001,160.0,211.46526813021168,23210120,1.321657925813823
23210020,2001-07,Julio,2001,235.0,235.0,,1.0
23210020,2001-08,Agosto,2001,175.0,175.0,23210120,1.0
23210020,2001-09,Septiembre,2001,100.0,100.0,,1.0
23210020,2001-10,Octubre,2001,210.0,210.0,,1.0
23210020,2001-11,Noviembre,2001,60.0,60.0,,1.0
23210020,2001-12,Diciembre,2001,125.0,125.0,,1.0
23210020,2002-01,Enero,2002,0.0,0.0,23210120,1.0
23210020,2002-02,Febrero,2002,60.0,60.0,,1.0
23210020,2002-03,Marzo,2002,50.0,50.0,23210120,1.0
23210020,2002-04,Abril,2002,120.0,120.0,23210120,1.0
23210020,2002-05,Mayo,2002,248.0,248.0,23210120,1.0
23210020,2002-06,Junio,2002,183.0,241.86340042392962,23210120,1.321657925813823
23210020,2002-07,Julio,2002,99.0,99.0,,1.0
23210020,2002-08,Agosto,2002,205.0,205.0,23210120,1.0
23210020,2002-09,Septiembre,2002,152.0,152.0,,1.0
23210020,2002-10,Octubre,2002,445.0,445.0,,1.0
23210020,2002-11,Noviembre,2002,155.0,155.0,,1.0
23210020,2002-12,Diciembre,2002,40.0,40.0,,1.0
23210020,2003-01,Enero,2003,20.0,20.0,23210120,1.0
23210020,2003-02,Febrero,2003,40.0,40.0,,1.0
23210020,2003-03,Marzo,2003,55.0,55.0,23210120,1.0
23210020,2003-04,Abril,2003,195.0,195.0,23210120,1.0
23210020,2003-05,Mayo,2003,265.0,265.0,23210120,1.0
23210020,2003-06,Junio,2003,230.0,230.0,23210120,1.0
23210020,2003-07,Julio,2003,195.0,195.0,,1.0
23210020,2003-08,Agosto,2003,215.0,215.0,23210120,1.0
23210020,2003-09,Septiembre,2003,540.0,540.0,,1.0
23210020,2003-10,Octubre,2003,540.0,540.0,,1.0
23210020,2003-11,Noviembre,2003,395.0,395.0,,1.0
23210020,2003-12,Diciembre,2003,75.0,75.0,,1.0
23210020,2004-01,Enero,2004,0.0,0.0,23210120,1.0
23210020,2004-02,Febrero,2004,35.0,35.0,,1.0
23210020,2004-03,Marzo,2004,10.0,10.0,23210120,1.0
23210020,2004-04,Abril,2004,330.0,330.0,23210120,1.0
23210020,2004-05,Mayo,2004,240.0,240.0,23210120,1.0
23210020,2004-06,Junio,2004,20.0,20.0,23210120,1.0
23210020,2004-07,Julio,2004,160.0,160.0,,1.0
23210020,2004-08,Agosto,2004,200.0,200.0,23210120,1.0
23210020,2004-09,Septiembre,2004,390.0,390.0,,1.0
23210020,2004-10,Octubre,2004,340.0,340.0,,1.0
23210020,2004-11,Noviembre,2004,160.0,160.0,,1.0
23210020,2004-12,Diciembre,2004,30.0,30.0,,1.0
23210020,2005-01,Enero,2005,10.0,10.0,23210120,1.0
23210020,2005-02,Febrero,2005,53.30969016717337,53.30969016717337,,1.0
23210020,2005-03,Marzo,2005,10.0,10.0,23210120,1.0
23210020,2005-04,Abril,2005,220.0,220.0,23210120,1.0
23210020,2005-05,Mayo,2005,200.0,200.0,23210120,1.0
23210020,2005-06,Junio,2005,170.0,170.0,23210120,1.0
23210020,2005-07,Julio,2005,120.0,120.0,,1.0
23210020,2005-08,Agosto,2005,265.0,265.0,23210120,1.0
23210020,2005-09,Septiembre,2005,201.0,201.0,,1.0
23210020,2005-10,Octubre,2005,135.0,135.0,,1.0
23210020,2005-11,Noviembre,2005,345.0,345.0,,1.0
23210020,2005-12,Diciembre,2005,165.0,165.0,,1.0
23210020,2006-01,Enero,2006,70.0,70.0,23210120,1.0
23210020,2006-02,Febrero,2006,130.0,130.0,,1.0
23210020,2006-03,Marzo,2006,32.0,32.0,23210120,1.0
23210020,2006-04,Abril,2006,168.56940986871345,168.56940986871345,23210120,1.0
23210020,2006-05,Mayo,2006,167.1854479581082,167.1854479581082,23210120,1.0
23210020,2006-06,Junio,2006,148.78464926712212,148.78464926712212,23210120,1.0
23210020,2006-07,Julio,2006,122.2517891923957,122.2517891923957,,1.0
23210020,2006-08,Agosto,2006,185.41068627140797,185.41068627140797,23210120,1.0
23210020,2006-09,Septiembre,2006,279.2734644329273,279.2734644329273,,1.0
23210020,2006-10,Octubre,2006,342.85219575525946,342.85219575525946,,1.0
23210020,2006-11,Noviembre,2006,258.32376356077447,258.32376356077447,,1.0
23210020,2006-12,Diciembre,2006,27.568734275294617,27.568734275294617,,1.0
23210020,2007-01,Enero,2007,36.33161486957711,36.33161486957711,23210120,1.0
23210020,2007-02,Febrero,2007,48.5053834553554,48.5053834553554,,1.0
23210020,2007-03,Marzo,2007,52.50339322408127,52.50339322408127,23210120,1.0
