Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23140070,2000-01,Enero,2000,113.0,236.89529335592678,23155040,2.0964185252736884
23140070,2000-02,Febrero,2000,208.0,208.0,,1.0
23140070,2000-03,Marzo,2000,278.0,261.66622219266526,23155040,0.9412454035707383
23140070,2000-04,Abril,2000,216.0,inf,23155040,inf
23140070,2000-05,Mayo,2000,232.0,190.57836237108805,23155040,0.8214584584960691
23140070,2000-06,Junio,2000,153.0,153.0,23155040,1.0
23140070,2000-07,Julio,2000,197.0,446.47531084939396,23155040,2.26637213629134
23140070,2000-08,Agosto,2000,30.0,inf,23155040,inf
23140070,2000-09,Septiembre,2000,386.0,inf,23155040,inf
23140070,2000-10,Octubre,2000,190.0,inf,23155040,inf
23140070,2000-11,Noviembre,2000,89.0,89.0,,1.0
23140070,2000-12,Diciembre,2000,2.0,2.0,,1.0
23140070,2001-01,Enero,2001,9.0,18.867766727463195,23155040,2.0964185252736884
23140070,2001-02,Febrero,2001,16.0,16.0,,1.0
23140070,2001-03,Marzo,2001,109.0,102.59574898921048,23155040,0.9412454035707383
23140070,2001-04,Abril,2001,96.0,96.0,23155040,1.0
23140070,2001-05,Mayo,2001,236.0,193.86419620507232,23155040,0.8214584584960691
23140070,2001-06,Junio,2001,80.0,80.0,23155040,1.0
23140070,2001-07,Julio,2001,67.0,151.8469331315198,23155040,2.26637213629134
23140070,2001-08,Agosto,2001,98.0,98.0,23155040,1.0
23140070,2001-09,Septiembre,2001,342.0,342.0,23155040,1.0
23140070,2001-10,Octubre,2001,151.0,151.0,23155040,1.0
23140070,2001-11,Noviembre,2001,364.0,364.0,,1.0
23140070,2001-12,Diciembre,2001,220.0,220.0,,1.0
23140070,2002-01,Enero,2002,83.0,174.00273759771613,23155040,2.0964185252736884
23140070,2002-02,Febrero,2002,234.0,234.0,,1.0
23140070,2002-03,Marzo,2002,344.0,323.788418828334,23155040,0.9412454035707383
23140070,2002-04,Abril,2002,279.0,279.0,23155040,1.0
23140070,2002-05,Mayo,2002,483.0,483.0,23155040,1.0
