Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190590,2000-01,Enero,2000,124.7,124.7,,1.0
23190590,2000-02,Febrero,2000,184.1,184.1,,1.0
23190590,2000-03,Marzo,2000,123.3,123.3,,1.0
23190590,2000-04,Abril,2000,44.9,inf,23195502,inf
23190590,2000-05,Mayo,2000,170.0,170.0,,1.0
23190590,2000-06,Junio,2000,147.4,147.4,23195502,1.0
23190590,2000-07,Julio,2000,150.2,150.2,,1.0
23190590,2000-08,Agosto,2000,91.6,86.86588630352234,23195502,0.9483175360646545
23190590,2000-09,Septiembre,2000,157.8,157.8,,1.0
23190590,2000-10,Octubre,2000,36.9,36.9,,1.0
23190590,2000-11,Noviembre,2000,87.1,87.1,,1.0
23190590,2000-12,Diciembre,2000,38.9,38.9,,1.0
23190590,2001-01,Enero,2001,78.9,78.9,,1.0
23190590,2001-02,Febrero,2001,37.0,37.0,,1.0
23190590,2001-03,Marzo,2001,123.0,123.0,,1.0
23190590,2001-04,Abril,2001,60.0,60.0,23195502,1.0
23190590,2001-05,Mayo,2001,154.2,154.2,,1.0
23190590,2001-06,Junio,2001,109.1,109.1,23195502,1.0
23190590,2001-07,Julio,2001,60.5,60.5,,1.0
23190590,2001-08,Agosto,2001,61.3,58.131864960763316,23195502,0.9483175360646545
23190590,2001-09,Septiembre,2001,101.0,101.0,,1.0
23190590,2001-10,Octubre,2001,118.2,118.2,,1.0
23190590,2001-11,Noviembre,2001,168.4,168.4,,1.0
23190590,2001-12,Diciembre,2001,35.1,35.1,,1.0
23190590,2002-01,Enero,2002,21.7,21.7,,1.0
23190590,2002-02,Febrero,2002,52.1,52.1,,1.0
23190590,2002-03,Marzo,2002,106.7,106.7,,1.0
23190590,2002-04,Abril,2002,162.7,162.7,23195502,1.0
23190590,2002-05,Mayo,2002,188.9,188.9,,1.0
23190590,2002-06,Junio,2002,153.7,153.7,23195502,1.0
23190590,2002-07,Julio,2002,125.1,125.1,,1.0
23190590,2002-08,Agosto,2002,70.0,66.38222752452582,23195502,0.9483175360646545
23190590,2002-09,Septiembre,2002,44.0,44.0,,1.0
23190590,2002-10,Octubre,2002,61.0,61.0,,1.0
23190590,2002-11,Noviembre,2002,71.7,71.7,,1.0
23190590,2002-12,Diciembre,2002,29.6,29.6,,1.0
23190590,2003-01,Enero,2003,97.5,97.5,,1.0
23190590,2003-02,Febrero,2003,174.6,174.6,,1.0
23190590,2003-03,Marzo,2003,117.9,117.9,,1.0
