Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23210010,2000-01,Enero,2000,0.0,0.0,23210160,1.0
23210010,2000-02,Febrero,2000,12.0,12.0,23210160,1.0
23210010,2000-03,Marzo,2000,0.0,0.0,,1.0
23210010,2000-04,Abril,2000,145.0,145.0,,1.0
23210010,2000-05,Mayo,2000,252.0,252.0,23210160,1.0
23210010,2000-06,Junio,2000,425.0,425.0,,1.0
23210010,2000-07,Julio,2000,194.0,194.0,,1.0
23210010,2000-08,Agosto,2000,124.0,124.0,,1.0
23210010,2000-09,Septiembre,2000,332.0,332.0,23210160,1.0
23210010,2000-10,Octubre,2000,85.0,85.0,23210160,1.0
23210010,2000-11,Noviembre,2000,138.0,138.0,,1.0
23210010,2000-12,Diciembre,2000,52.0,52.0,,1.0
23210010,2001-01,Enero,2001,2.0,2.0,23210160,1.0
23210010,2001-02,Febrero,2001,0.0,0.0,23210160,1.0
23210010,2001-03,Marzo,2001,118.0,118.0,,1.0
23210010,2001-04,Abril,2001,130.0,130.0,,1.0
23210010,2001-05,Mayo,2001,86.0,86.0,23210160,1.0
23210010,2001-06,Junio,2001,62.0,62.0,,1.0
23210010,2001-07,Julio,2001,81.0,81.0,,1.0
23210010,2001-08,Agosto,2001,65.0,65.0,,1.0
23210010,2001-09,Septiembre,2001,191.0,191.0,23210160,1.0
23210010,2001-10,Octubre,2001,139.0,139.0,23210160,1.0
23210010,2001-11,Noviembre,2001,94.0,94.0,,1.0
23210010,2001-12,Diciembre,2001,29.0,29.0,,1.0
23210010,2002-01,Enero,2002,0.0,0.0,23210160,1.0
23210010,2002-02,Febrero,2002,36.0,36.0,23210160,1.0
23210010,2002-03,Marzo,2002,18.0,18.0,,1.0
23210010,2002-04,Abril,2002,126.0,126.0,,1.0
23210010,2002-05,Mayo,2002,133.0,133.0,23210160,1.0
23210010,2002-06,Junio,2002,153.0,153.0,,1.0
23210010,2002-07,Julio,2002,44.0,44.0,,1.0
23210010,2002-08,Agosto,2002,130.0,130.0,,1.0
23210010,2002-09,Septiembre,2002,180.0,180.0,23210160,1.0
23210010,2002-10,Octubre,2002,281.0,281.0,23210160,1.0
23210010,2002-11,Noviembre,2002,75.0,75.0,,1.0
23210010,2002-12,Diciembre,2002,40.0,40.0,,1.0
23210010,2003-01,Enero,2003,0.0,0.0,23210160,1.0
23210010,2003-02,Febrero,2003,0.0,0.0,23210160,1.0
23210010,2003-03,Marzo,2003,32.0,32.0,,1.0
23210010,2003-04,Abril,2003,128.0,128.0,,1.0
23210010,2003-05,Mayo,2003,219.0,219.0,23210160,1.0
23210010,2003-06,Junio,2003,242.0,242.0,,1.0
23210010,2003-07,Julio,2003,137.0,137.0,,1.0
23210010,2003-08,Agosto,2003,159.0,159.0,,1.0
23210010,2003-09,Septiembre,2003,265.0,265.0,23210160,1.0
23210010,2003-10,Octubre,2003,204.0,204.0,23210160,1.0
23210010,2003-11,Noviembre,2003,176.0,176.0,,1.0
23210010,2003-12,Diciembre,2003,28.0,28.0,,1.0
23210010,2004-01,Enero,2004,0.0,0.0,23210160,1.0
23210010,2004-02,Febrero,2004,0.0,0.0,23210160,1.0
23210010,2004-03,Marzo,2004,70.0,70.0,,1.0
23210010,2004-04,Abril,2004,190.0,190.0,,1.0
23210010,2004-05,Mayo,2004,192.0,192.0,23210160,1.0
23210010,2004-06,Junio,2004,66.0,66.0,,1.0
23210010,2004-07,Julio,2004,150.0,150.0,,1.0
23210010,2004-08,Agosto,2004,111.0,111.0,,1.0
23210010,2004-09,Septiembre,2004,167.0,167.0,23210160,1.0
