Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23100070,2000-01,Enero,2000,79.0,79.0,,1.0
23100070,2000-02,Febrero,2000,70.0,70.0,23100050,1.0
23100070,2000-03,Marzo,2000,161.0,161.0,23100050,1.0
23100070,2000-04,Abril,2000,191.0,191.0,23100050,1.0
23100070,2000-05,Mayo,2000,408.0,408.0,23100050,1.0
23100070,2000-06,Junio,2000,332.0,332.0,,1.0
23100070,2000-07,Julio,2000,476.0,inf,23100050,inf
23100070,2000-08,Agosto,2000,156.0,inf,23100050,inf
23100070,2000-09,Septiembre,2000,518.0,518.0,,1.0
23100070,2000-10,Octubre,2000,220.7,inf,23100050,inf
23100070,2000-11,Noviembre,2000,249.0,249.0,,1.0
23100070,2000-12,Diciembre,2000,81.5,81.5,,1.0
23100070,2001-01,Enero,2001,15.0,15.0,,1.0
23100070,2001-02,Febrero,2001,33.0,33.0,23100050,1.0
23100070,2001-03,Marzo,2001,164.0,164.0,23100050,1.0
23100070,2001-04,Abril,2001,417.0,417.0,23100050,1.0
23100070,2001-05,Mayo,2001,153.0,153.0,23100050,1.0
23100070,2001-06,Junio,2001,97.0,97.0,,1.0
23100070,2001-07,Julio,2001,545.0,545.0,23100050,1.0
23100070,2001-08,Agosto,2001,41.1,41.1,23100050,1.0
23100070,2001-09,Septiembre,2001,433.0,433.0,,1.0
23100070,2001-10,Octubre,2001,611.0,611.0,23100050,1.0
23100070,2001-11,Noviembre,2001,301.0,301.0,,1.0
23100070,2001-12,Diciembre,2001,124.0,124.0,,1.0
23100070,2002-01,Enero,2002,38.0,38.0,,1.0
23100070,2002-02,Febrero,2002,56.0,56.0,23100050,1.0
23100070,2002-03,Marzo,2002,119.0,119.0,23100050,1.0
23100070,2002-04,Abril,2002,153.0,153.0,23100050,1.0
23100070,2002-05,Mayo,2002,330.0,330.0,23100050,1.0
23100070,2002-06,Junio,2002,117.0,117.0,,1.0
23100070,2002-07,Julio,2002,257.0,257.0,23100050,1.0
23100070,2002-08,Agosto,2002,273.0,273.0,23100050,1.0
23100070,2002-09,Septiembre,2002,211.0,211.0,,1.0
23100070,2002-10,Octubre,2002,287.0,287.0,23100050,1.0
23100070,2002-11,Noviembre,2002,333.0,333.0,,1.0
23100070,2002-12,Diciembre,2002,108.0,108.0,,1.0
23100070,2003-01,Enero,2003,0.0,0.0,,1.0
23100070,2003-02,Febrero,2003,93.0,93.0,23100050,1.0
23100070,2003-03,Marzo,2003,180.0,180.0,23100050,1.0
23100070,2003-04,Abril,2003,218.0,218.0,23100050,1.0
23100070,2003-05,Mayo,2003,363.0,363.0,23100050,1.0
23100070,2003-06,Junio,2003,328.0,328.0,,1.0
23100070,2003-07,Julio,2003,201.0,201.0,23100050,1.0
23100070,2003-08,Agosto,2003,222.0,222.0,23100050,1.0
