Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190500,2000-01,Enero,2000,40.0,40.0,23190510,1.0
23190500,2000-02,Febrero,2000,166.0,inf,23190510,inf
23190500,2000-03,Marzo,2000,129.0,168.62161937815247,23190510,1.307144336264748
23190500,2000-04,Abril,2000,207.0,207.0,23190510,1.0
23190500,2000-05,Mayo,2000,207.0,207.0,23190510,1.0
23190500,2000-06,Junio,2000,92.0,92.0,23190510,1.0
23190500,2000-07,Julio,2000,147.0,147.0,23190510,1.0
23190500,2000-08,Agosto,2000,172.0,284.701301954455,23190510,1.6552401276421802
23190500,2000-09,Septiembre,2000,237.0,237.0,23190510,1.0
23190500,2000-10,Octubre,2000,219.0,inf,23190510,inf
23190500,2000-11,Noviembre,2000,129.0,129.0,,1.0
23190500,2000-12,Diciembre,2000,204.7019403230486,204.7019403230486,,1.0
23190500,2001-01,Enero,2001,40.521205120779285,40.521205120779285,23190510,1.0
23190500,2001-02,Febrero,2001,157.2767475831625,157.2767475831625,23190510,1.0
23190500,2001-03,Marzo,2001,282.6669614452988,369.4865177023882,23190510,1.307144336264748
23190500,2001-04,Abril,2001,308.8506365790807,308.8506365790807,23190510,1.0
23190500,2001-05,Mayo,2001,403.0,403.0,23190510,1.0
23190500,2001-06,Junio,2001,186.0,186.0,23190510,1.0
23190500,2001-07,Julio,2001,63.0,63.0,23190510,1.0
23190500,2001-08,Agosto,2001,130.0,215.1812165934834,23190510,1.6552401276421802
23190500,2001-09,Septiembre,2001,177.0,177.0,23190510,1.0
23190500,2001-10,Octubre,2001,248.0,248.0,23190510,1.0
23190500,2001-11,Noviembre,2001,215.0,215.0,,1.0
23190500,2001-12,Diciembre,2001,111.0,111.0,,1.0
23190500,2002-01,Enero,2002,5.0,5.0,23190510,1.0
23190500,2002-02,Febrero,2002,35.0,35.0,23190510,1.0
23190500,2002-03,Marzo,2002,76.0,99.34296955612083,23190510,1.307144336264748
23190500,2002-04,Abril,2002,263.0,263.0,23190510,1.0
23190500,2002-05,Mayo,2002,196.0,196.0,23190510,1.0
23190500,2002-06,Junio,2002,41.0,41.0,23190510,1.0
23190500,2002-07,Julio,2002,117.0,117.0,23190510,1.0
23190500,2002-08,Agosto,2002,119.0,196.97357518941945,23190510,1.6552401276421802
23190500,2002-09,Septiembre,2002,164.0,164.0,23190510,1.0
23190500,2002-10,Octubre,2002,379.0,379.0,23190510,1.0
23190500,2002-11,Noviembre,2002,80.0,80.0,,1.0
23190500,2002-12,Diciembre,2002,60.0,60.0,,1.0
23190500,2003-01,Enero,2003,6.0,6.0,23190510,1.0
23190500,2003-02,Febrero,2003,40.0,40.0,23190510,1.0
23190500,2003-03,Marzo,2003,59.0,77.12151583962013,23190510,1.307144336264748
23190500,2003-04,Abril,2003,346.0,346.0,23190510,1.0
23190500,2003-05,Mayo,2003,233.0,233.0,23190510,1.0
23190500,2003-06,Junio,2003,367.0,367.0,23190510,1.0
23190500,2003-07,Julio,2003,177.0,177.0,23190510,1.0
23190500,2003-08,Agosto,2003,140.0,140.0,23190510,1.0
23190500,2003-09,Septiembre,2003,75.0,75.0,23190510,1.0
23190500,2003-10,Octubre,2003,334.0,334.0,23190510,1.0
23190500,2003-11,Noviembre,2003,383.0,383.0,,1.0
