Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190360,2000-01,Enero,2000,228.0,228.0,,1.0
23190360,2000-02,Febrero,2000,210.0,210.0,23190440,1.0
23190360,2000-03,Marzo,2000,245.0,245.0,,1.0
23190360,2000-04,Abril,2000,161.0,161.0,23190440,1.0
23190360,2000-05,Mayo,2000,49.0,49.0,,1.0
23190360,2000-06,Junio,2000,68.0,inf,23190440,inf
23190360,2000-07,Julio,2000,127.0,127.0,23190440,1.0
23190360,2000-08,Agosto,2000,88.0,88.0,23190440,1.0
23190360,2000-09,Septiembre,2000,168.0,168.0,23190440,1.0
23190360,2000-10,Octubre,2000,166.0,167.14524491340154,23190440,1.0068990657433827
23190360,2000-11,Noviembre,2000,236.0,236.0,,1.0
23190360,2000-12,Diciembre,2000,112.0,112.0,23190440,1.0
23190360,2001-01,Enero,2001,168.0,168.0,,1.0
23190360,2001-02,Febrero,2001,7.0,7.0,23190440,1.0
23190360,2001-03,Marzo,2001,251.0,251.0,,1.0
23190360,2001-04,Abril,2001,133.0,133.0,23190440,1.0
23190360,2001-05,Mayo,2001,324.0,324.0,,1.0
23190360,2001-06,Junio,2001,41.0,41.0,23190440,1.0
23190360,2001-07,Julio,2001,89.0,89.0,23190440,1.0
23190360,2001-08,Agosto,2001,76.0,76.0,23190440,1.0
23190360,2001-09,Septiembre,2001,132.0,132.0,23190440,1.0
23190360,2001-10,Octubre,2001,234.0,235.61438138395155,23190440,1.0068990657433827
23190360,2001-11,Noviembre,2001,293.0,293.0,,1.0
23190360,2001-12,Diciembre,2001,163.0,163.0,23190440,1.0
23190360,2002-01,Enero,2002,45.0,45.0,,1.0
23190360,2002-02,Febrero,2002,89.0,89.0,23190440,1.0
23190360,2002-03,Marzo,2002,186.0,186.0,,1.0
23190360,2002-04,Abril,2002,304.0,304.0,23190440,1.0
23190360,2002-05,Mayo,2002,169.0,169.0,,1.0
23190360,2002-06,Junio,2002,120.0,120.0,23190440,1.0
23190360,2002-07,Julio,2002,170.0,170.0,23190440,1.0
23190360,2002-08,Agosto,2002,92.0,92.0,23190440,1.0
23190360,2002-09,Septiembre,2002,174.0,174.0,23190440,1.0
23190360,2002-10,Octubre,2002,176.0,177.21423557083537,23190440,1.0068990657433827
23190360,2002-11,Noviembre,2002,34.0,34.0,,1.0
23190360,2002-12,Diciembre,2002,44.0,44.0,23190440,1.0
23190360,2003-01,Enero,2003,15.0,15.0,,1.0
23190360,2003-02,Febrero,2003,189.0,189.0,23190440,1.0
23190360,2003-03,Marzo,2003,287.0,287.0,,1.0
23190360,2003-04,Abril,2003,56.0,56.0,23190440,1.0
23190360,2003-05,Mayo,2003,137.0,137.0,,1.0
23190360,2003-06,Junio,2003,95.0,95.0,23190440,1.0
23190360,2003-07,Julio,2003,93.0,93.0,23190440,1.0
23190360,2003-08,Agosto,2003,102.0,102.0,23190440,1.0
23190360,2003-09,Septiembre,2003,148.0,148.0,23190440,1.0
23190360,2003-10,Octubre,2003,219.0,219.0,23190440,1.0
23190360,2003-11,Noviembre,2003,433.1,433.1,,1.0
23190360,2003-12,Diciembre,2003,261.0,261.0,23190440,1.0
23190360,2004-01,Enero,2004,213.0,213.0,,1.0
23190360,2004-02,Febrero,2004,96.0,96.0,23190440,1.0
23190360,2004-03,Marzo,2004,234.0,234.0,,1.0
23190360,2004-04,Abril,2004,191.0,191.0,23190440,1.0
23190360,2004-05,Mayo,2004,205.0,205.0,,1.0
23190360,2004-06,Junio,2004,64.0,64.0,23190440,1.0
23190360,2004-07,Julio,2004,137.0,137.0,23190440,1.0
23190360,2004-08,Agosto,2004,70.0,70.0,23190440,1.0
