Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190210,2000-01,Enero,2000,11.0,11.0,23180100,1.0
23190210,2000-02,Febrero,2000,74.0,74.0,23180100,1.0
23190210,2000-03,Marzo,2000,158.0,158.0,23180100,1.0
23190210,2000-04,Abril,2000,246.0,246.0,23180100,1.0
23190210,2000-05,Mayo,2000,168.0,91.73742762609793,23180100,0.5460561168220115
23190210,2000-06,Junio,2000,179.2,142.51275610150617,23180100,0.7952720764592979
23190210,2000-07,Julio,2000,230.0,230.0,23180100,1.0
23190210,2000-08,Agosto,2000,201.0,201.0,,1.0
23190210,2000-09,Septiembre,2000,569.0,569.0,,1.0
23190210,2000-10,Octubre,2000,170.0,170.0,,1.0
23190210,2000-11,Noviembre,2000,213.0,213.0,,1.0
23190210,2000-12,Diciembre,2000,31.0,31.0,,1.0
23190210,2001-01,Enero,2001,9.0,9.0,23180100,1.0
23190210,2001-02,Febrero,2001,13.0,13.0,23180100,1.0
23190210,2001-03,Marzo,2001,251.0,251.0,23180100,1.0
23190210,2001-04,Abril,2001,145.0,145.0,23180100,1.0
23190210,2001-05,Mayo,2001,453.0,247.3634209203712,23180100,0.5460561168220115
23190210,2001-06,Junio,2001,339.0,269.597233919702,23180100,0.7952720764592979
23190210,2001-07,Julio,2001,296.0,296.0,23180100,1.0
23190210,2001-08,Agosto,2001,101.0,101.0,,1.0
23190210,2001-09,Septiembre,2001,173.0,173.0,,1.0
23190210,2001-10,Octubre,2001,298.0,298.0,,1.0
23190210,2001-11,Noviembre,2001,193.0,193.0,,1.0
23190210,2001-12,Diciembre,2001,153.0,153.0,,1.0
23190210,2002-01,Enero,2002,20.0,20.0,23180100,1.0
23190210,2002-02,Febrero,2002,40.0,40.0,23180100,1.0
23190210,2002-03,Marzo,2002,67.0,67.0,23180100,1.0
23190210,2002-04,Abril,2002,296.0,296.0,23180100,1.0
23190210,2002-05,Mayo,2002,241.0,131.59952415410476,23180100,0.5460561168220115
23190210,2002-06,Junio,2002,62.0,49.30686874047647,23180100,0.7952720764592979
23190210,2002-07,Julio,2002,33.0,33.0,23180100,1.0
23190210,2002-08,Agosto,2002,112.0,112.0,,1.0
23190210,2002-09,Septiembre,2002,561.0,561.0,,1.0
23190210,2002-10,Octubre,2002,419.0,419.0,,1.0
23190210,2002-11,Noviembre,2002,143.0,143.0,,1.0
23190210,2002-12,Diciembre,2002,26.0,26.0,,1.0
23190210,2003-01,Enero,2003,37.0,37.0,23180100,1.0
23190210,2003-02,Febrero,2003,21.0,21.0,23180100,1.0
23190210,2003-03,Marzo,2003,148.0,148.0,23180100,1.0
23190210,2003-04,Abril,2003,198.0,198.0,23180100,1.0
23190210,2003-05,Mayo,2003,541.0,295.4163592007082,23180100,0.5460561168220115
23190210,2003-06,Junio,2003,382.0,303.7939332074518,23180100,0.7952720764592979
23190210,2003-07,Julio,2003,149.0,149.0,23180100,1.0
23190210,2003-08,Agosto,2003,251.0,251.0,,1.0
23190210,2003-09,Septiembre,2003,248.0,248.0,,1.0
23190210,2003-10,Octubre,2003,255.0,255.0,,1.0
23190210,2003-11,Noviembre,2003,257.0,257.0,,1.0
23190210,2003-12,Diciembre,2003,48.0,48.0,,1.0
23190210,2004-01,Enero,2004,27.0,27.0,23180100,1.0
23190210,2004-02,Febrero,2004,100.0,100.0,23180100,1.0
23190210,2004-03,Marzo,2004,20.0,20.0,23180100,1.0
23190210,2004-04,Abril,2004,226.0,226.0,23180100,1.0
23190210,2004-05,Mayo,2004,543.0,543.0,23180100,1.0
23190210,2004-06,Junio,2004,80.0,63.62176611674383,23180100,0.7952720764592979
23190210,2004-07,Julio,2004,407.0,407.0,23180100,1.0
23190210,2004-08,Agosto,2004,96.0,96.0,,1.0
23190210,2004-09,Septiembre,2004,493.0,493.0,,1.0
23190210,2004-10,Octubre,2004,290.0,290.0,,1.0
23190210,2004-11,Noviembre,2004,198.0,198.0,,1.0
23190210,2004-12,Diciembre,2004,17.0,17.0,,1.0
23190210,2005-01,Enero,2005,5.0,5.0,23180100,1.0
23190210,2005-02,Febrero,2005,12.0,12.0,23180100,1.0
23190210,2005-03,Marzo,2005,177.0,177.0,23180100,1.0
23190210,2005-04,Abril,2005,414.0,414.0,23180100,1.0
23190210,2005-05,Mayo,2005,260.0,260.0,23180100,1.0
23190210,2005-06,Junio,2005,203.0,161.44023152123748,23180100,0.7952720764592979
23190210,2005-07,Julio,2005,141.0,141.0,23180100,1.0
23190210,2005-08,Agosto,2005,331.0,331.0,,1.0
23190210,2005-09,Septiembre,2005,193.0,193.0,,1.0
23190210,2005-10,Octubre,2005,264.0,264.0,,1.0
23190210,2005-11,Noviembre,2005,266.0,266.0,,1.0
23190210,2005-12,Diciembre,2005,9.0,9.0,,1.0
23190210,2006-01,Enero,2006,32.0,32.0,23180100,1.0
23190210,2006-02,Febrero,2006,2.0,2.0,23180100,1.0
23190210,2006-03,Marzo,2006,204.0,204.0,23180100,1.0
23190210,2006-04,Abril,2006,416.0,416.0,23180100,1.0
23190210,2006-05,Mayo,2006,243.0,243.0,23180100,1.0
23190210,2006-06,Junio,2006,233.0,185.2983938150164,23180100,0.7952720764592979
23190210,2006-07,Julio,2006,194.0,194.0,23180100,1.0
23190210,2006-08,Agosto,2006,280.0,280.0,,1.0
23190210,2006-09,Septiembre,2006,166.0,166.0,,1.0
23190210,2006-10,Octubre,2006,330.0,330.0,,1.0
23190210,2006-11,Noviembre,2006,347.0,347.0,,1.0
23190210,2006-12,Diciembre,2006,50.0,50.0,,1.0
23190210,2007-01,Enero,2007,0.0,0.0,23180100,1.0
23190210,2007-02,Febrero,2007,0.0,0.0,23180100,1.0
23190210,2007-03,Marzo,2007,215.0,215.0,23180100,1.0
