Estación,Fecha,Mes,Año,Precipitación_imputada,Precipitación_ajustada,Vecina,factor_ajuste
23190510,2000-01,Enero,2000,60.0,60.0,,1.0
23190510,2000-02,Febrero,2000,143.0,143.0,23190500,1.0
23190510,2000-03,Marzo,2000,178.0,178.0,,1.0
23190510,2000-04,Abril,2000,299.0,451.729144980346,23190500,1.5107998159877793
23190510,2000-05,Mayo,2000,166.0,171.27760099896653,23190500,1.031792777102208
23190510,2000-06,Junio,2000,98.0,98.0,,1.0
23190510,2000-07,Julio,2000,77.0,77.0,23190500,1.0
23190510,2000-08,Agosto,2000,78.0,inf,23190500,inf
23190510,2000-09,Septiembre,2000,252.0,252.0,,1.0
23190510,2000-10,Octubre,2000,193.0,193.0,,1.0
23190510,2000-11,Noviembre,2000,103.0,103.0,,1.0
23190510,2000-12,Diciembre,2000,113.0,113.0,23190500,1.0
23190510,2001-01,Enero,2001,65.0,65.0,,1.0
23190510,2001-02,Febrero,2001,0.0,0.0,23190500,1.0
23190510,2001-03,Marzo,2001,80.0,80.0,,1.0
23190510,2001-04,Abril,2001,120.0,181.2959779185335,23190500,1.5107998159877793
23190510,2001-05,Mayo,2001,424.0,437.48013749133617,23190500,1.031792777102208
23190510,2001-06,Junio,2001,37.0,37.0,,1.0
23190510,2001-07,Julio,2001,115.0,115.0,23190500,1.0
23190510,2001-08,Agosto,2001,98.0,98.0,23190500,1.0
23190510,2001-09,Septiembre,2001,96.0,96.0,,1.0
23190510,2001-10,Octubre,2001,388.0,388.0,,1.0
23190510,2001-11,Noviembre,2001,326.0,326.0,,1.0
23190510,2001-12,Diciembre,2001,280.0,280.0,23190500,1.0
23190510,2002-01,Enero,2002,25.0,25.0,,1.0
23190510,2002-02,Febrero,2002,56.0,56.0,23190500,1.0
23190510,2002-03,Marzo,2002,90.0,90.0,,1.0
23190510,2002-04,Abril,2002,161.0,243.23877037403247,23190500,1.5107998159877793
23190510,2002-05,Mayo,2002,112.0,115.5607910354473,23190500,1.031792777102208
23190510,2002-06,Junio,2002,99.0,99.0,,1.0
23190510,2002-07,Julio,2002,114.0,114.0,23190500,1.0
23190510,2002-08,Agosto,2002,240.0,240.0,23190500,1.0
23190510,2002-09,Septiembre,2002,112.0,112.0,,1.0
23190510,2002-10,Octubre,2002,407.0,407.0,,1.0
23190510,2002-11,Noviembre,2002,125.0,125.0,,1.0
23190510,2002-12,Diciembre,2002,154.0,154.0,23190500,1.0
23190510,2003-01,Enero,2003,13.0,13.0,,1.0
23190510,2003-02,Febrero,2003,35.0,35.0,23190500,1.0
23190510,2003-03,Marzo,2003,185.0,185.0,,1.0
23190510,2003-04,Abril,2003,205.0,205.0,23190500,1.0
23190510,2003-05,Mayo,2003,169.0,169.0,23190500,1.0
23190510,2003-06,Junio,2003,183.0,183.0,,1.0
