Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,214.78274643617598
Febrero,2014,89.29808601905565
Marzo,2004,183.3083017759971
Abril,2004,201.21439477996273
Mayo,2005,174.87641357201244
Junio,2013,195.01411157730539
Julio,2011,283.4738096367988
Agosto,2017,255.81216948150805
Septiembre,2000,284.6679535695469
Octubre,2013,267.8113775189013
Noviembre,2017,207.49965475205548
Diciembre,2011,143.78630005439788
