Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,135.72187267431227
Febrero,2018,174.18452062851728
Marzo,2015,171.36977521303876
Abril,2001,268.2685288205749
Mayo,2000,100.35094261744896
Junio,2005,72.54841142299398
Julio,2010,108.43156387996332
Agosto,2006,214.01050092342317
Septiembre,2004,189.9181933535244
Octubre,2009,173.16110417758384
Noviembre,2002,199.61838614775766
Diciembre,2013,119.06468840008574
