Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2013,79.34067593071576
Febrero,2015,83.40533556074216
Marzo,2001,124.3253795489883
Abril,2003,207.5071083119805
Mayo,2013,212.25826586630595
Junio,2017,191.85463246948197
Julio,2012,349.8340983505974
Agosto,2002,268.3057975154323
Septiembre,2007,120.77826094923914
Octubre,2007,219.23672061174335
Noviembre,2015,294.47657527095885
Diciembre,2012,117.70046782269557
