Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2012,55.68265706675861
Febrero,2007,67.89123627351901
Marzo,2016,126.18359482852621
Abril,2001,150.65804746673254
Mayo,2005,97.56092223528073
Junio,2009,65.55287370555727
Julio,2006,39.447932501068
Agosto,2013,54.33222473610064
Septiembre,2001,79.94832964441167
Octubre,2012,97.13356465746803
Noviembre,2002,77.63964289210648
Diciembre,2014,70.9307546851825
