Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2009,86.44274542329909
Febrero,2007,272.63803170748815
Marzo,2016,128.4135531299207
Abril,2001,297.2926911685221
Mayo,2017,221.3833981263908
Junio,2016,420.7100538212273
Julio,2018,165.6247130990973
Agosto,2014,207.33939767868898
Septiembre,2017,162.41307076573472
Octubre,2005,84.26897129910579
Noviembre,2001,186.8395374209539
Diciembre,2013,161.4626670693348
