Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2018,55.54646798189025
Febrero,2005,62.86260319897981
Marzo,2014,82.22343643998347
Abril,2001,109.81329837501465
Mayo,2017,100.83175866539054
Junio,2003,226.84909631735368
Julio,2003,89.0961285634791
Agosto,2002,90.71171968513933
Septiembre,2004,101.58835317102059
Octubre,2018,75.6812931415614
Noviembre,2011,65.7358356099117
Diciembre,2009,35.08390656697171
