Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,101.92401172769189
Febrero,2007,108.55466967713198
Marzo,2008,231.61911404047197
Abril,2004,313.22107315228124
Mayo,2016,352.77221073044797
Junio,2010,105.9505083860985
Julio,2001,169.744086496263
Agosto,2018,211.88504927262602
Septiembre,2015,311.6296136842583
Octubre,2001,169.85917713080894
Noviembre,2017,165.36468049603448
Diciembre,2015,222.94715769661653
