Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,251.07229243051844
Febrero,2006,80.23870161127815
Marzo,2005,108.30051059546346
Abril,2017,352.9186088887918
Mayo,2017,83.36061420119215
Junio,2011,103.10877145034752
Julio,2011,71.6512392309674
Agosto,2013,69.73781921290215
Septiembre,2005,138.2655223353482
Octubre,2009,92.05891863366632
Noviembre,2002,122.60219170865052
Diciembre,2009,92.4390501898413
