Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,88.50358774489636
Febrero,2014,79.38324865276469
Marzo,2013,244.1376617891149
Abril,2007,377.57815452433556
Mayo,2005,214.71812855562402
Junio,2008,207.4023466686495
Julio,2011,406.3727918378305
Agosto,2005,260.48088837398444
Septiembre,2001,320.3718482913506
Octubre,2006,265.83803180531874
Noviembre,2007,404.44746517110644
Diciembre,2011,161.50957298560476
