Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2003,125.9399505625489
Febrero,2006,58.58122671391179
Marzo,2011,121.366190033853
Abril,2012,260.0614352185118
Mayo,2016,174.9851254238166
Junio,2000,130.8613882146972
Julio,2011,260.27132555667555
Agosto,2017,206.3070851640556
Septiembre,2007,133.75384854276157
Octubre,2011,101.36019798585576
Noviembre,2005,210.7846567561538
Diciembre,2001,102.3820991297904
