Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2014,87.5681534577497
Febrero,2009,160.25899194740995
Marzo,2004,142.4354175290214
Abril,2004,71.44363279303951
Mayo,2016,257.9574411052503
Junio,2013,212.73114183025805
Julio,2011,335.2062051931616
Agosto,2004,266.4225243856081
Septiembre,2000,213.0928786372678
Octubre,2002,170.71739865836568
Noviembre,2017,160.8524950871346
Diciembre,2011,137.71570837538226
