Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2009,80.90093942594241
Febrero,2008,152.80515149441888
Marzo,2009,78.10585445406767
Abril,2001,88.94333058501661
Mayo,2011,124.18696120500466
Junio,2014,103.97669290118179
Julio,2000,63.59526815399827
Agosto,2006,112.31918042439948
Septiembre,2010,114.05888539865644
Octubre,2004,162.42001159545165
Noviembre,2017,95.28631008119106
Diciembre,2018,51.60158121812282
