Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2005,115.25867811558652
Febrero,2007,135.20095198021215
Marzo,2015,153.23773849806057
Abril,2001,245.27429645195193
Mayo,2015,55.31080100127342
Junio,2011,40.540597964674035
Julio,2013,82.44567982572981
Agosto,2006,61.507508699130604
Septiembre,2004,127.43406203471139
Octubre,2007,118.59501298003491
Noviembre,2003,224.30369428946966
Diciembre,2017,118.8374065133892
