Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2016,74.46746157439058
Febrero,2007,92.52859738120605
Marzo,2001,263.60436446239834
Abril,2001,290.8361272554708
Mayo,2017,236.8365956814978
Junio,2011,140.36935464688443
Julio,2011,157.45011633956875
Agosto,2010,198.31045016220665
Septiembre,2001,252.89098976422218
Octubre,2001,206.97142589414875
Noviembre,2017,186.4445631442851
Diciembre,2000,91.04516632268913
