Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,58.972626418251615
Febrero,2004,115.5310932173673
Marzo,2006,148.95991669221408
Abril,2004,139.53500532910883
Mayo,2003,266.2055886098539
Junio,2004,166.0075382215691
Julio,2012,217.72780042943467
Agosto,2004,279.2688260680243
Septiembre,2000,277.562089425426
Octubre,2002,160.33683714998446
Noviembre,2007,208.51451833852363
Diciembre,2011,144.50648349351934
