Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2002,109.06322253538958
Febrero,2014,77.15274905766414
Marzo,2002,193.48451921657858
Abril,2015,165.71499781250938
Mayo,2000,105.74245885765644
Junio,2003,113.88571653866859
Julio,2011,154.30257315849704
Agosto,2005,144.15507927559258
Septiembre,2000,115.45334396014239
Octubre,2012,131.58481357981682
Noviembre,2002,273.3594275444895
Diciembre,2017,137.96539421173702
