Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,90.72916213498448
Febrero,2007,110.413596074789
Marzo,2018,158.50096214039215
Abril,2007,205.53551728694882
Mayo,2017,155.1754149131665
Junio,2016,152.76183414937498
Julio,2013,256.06394827519216
Agosto,2001,276.70491203344477
Septiembre,2004,203.3121261313895
Octubre,2008,204.7102898918991
Noviembre,2018,184.61409501227104
Diciembre,2005,121.2418997097961
