Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,133.67959725486247
Febrero,2003,170.5113636242465
Marzo,2002,178.22343324283347
Abril,2010,158.75833627996946
Mayo,2007,138.7746386532256
Junio,2010,79.52861577616402
Julio,2008,70.59067263335041
Agosto,2018,86.19244135867379
Septiembre,2001,171.58137881146055
Octubre,2007,196.15766704840215
Noviembre,2016,143.43615449762507
Diciembre,2002,263.743753554877
