Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2003,136.36502681810245
Febrero,2015,90.27286204822622
Marzo,2008,230.4152656041884
Abril,2003,101.38957264819278
Mayo,2003,151.82901311750106
Junio,2002,125.1623048818662
Julio,2013,78.74846220335648
Agosto,2001,108.60794218578471
Septiembre,2015,172.56250442912142
Octubre,2000,135.5442458083896
Noviembre,2002,217.74801144007742
Diciembre,2013,184.45854745189513
