Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,53.879142905944796
Febrero,2000,111.87065815576571
Marzo,2014,71.26716437550245
Abril,2017,212.3077159043545
Mayo,2013,119.77662342829055
Junio,2018,91.69194615324517
Julio,2012,356.9299688462967
Agosto,2018,200.16439052964026
Septiembre,2001,260.66323283900573
Octubre,2011,344.76574312458456
Noviembre,2015,232.1870918335149
Diciembre,2006,99.26421301093197
