Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,69.29574662271851
Febrero,2018,250.5798228215176
Marzo,2005,206.44087805233468
Abril,2010,166.22847075606208
Mayo,2016,256.5985343935954
Junio,2016,133.9243268914701
Julio,2011,245.324933506564
Agosto,2013,150.5130682508523
Septiembre,2004,171.45697273660244
Octubre,2017,275.6867561498814
Noviembre,2000,141.99540392858532
Diciembre,2000,81.96541054808296
